"nie_malla_modi_id","sen_slope_pnm10","sen_slope_per_pnm10","p_value_pnm10","tau_pnm10"
1623141,0,NA,NA,0
1623142,0,NA,NA,0
1625520,0,0,1,0.011
1625521,0,0,0.71613,0.055
1625522,0,0,0.71613,0.055
1625523,0,0,0.397,0.132
1625524,0,0,0.31683,0.154
1625525,0,0,0.397,0.132
1625526,0,0,0.31683,0.154
1625527,0,0,1,0.011
1625528,0,0,1,0.011
1625529,0,0,1,0.011
1625530,0,0,1,0.011
1625531,0,0,1,0.011
1625532,0,0,1,0.011
1625533,0,0,1,0.011
1625534,0,0,1,0.011
1625535,0,0,1,0.011
1625536,0,0,1,0.011
1625537,0,0,1,0.011
1625538,0,0,1,0.011
1625539,0,0,1,0.011
1625540,0,0,1,0.011
1625541,0,0,1,0.011
1625542,0,NA,NA,0
1625543,0,NA,NA,0
1625544,0,NA,NA,0
1627925,0,0,0.397,0.132
1627926,0,0,0.397,0.132
1627927,0,0,0.397,0.132
1627928,0,0,0.31683,0.154
1627929,0,0,1,0.011
1627930,0,0,1,0.011
1627931,0,0,1,0.011
1627932,0,0,1,0.011
1627933,0,0,1,0.011
1627934,0,0,1,0.011
1627935,0,0,1,0.011
1627936,0,0,1,0.011
1627937,0,0,1,0.011
1627938,0,0,1,0.011
1627939,0,0,1,0.011
1627940,0,0,1,0.011
1627941,0,0,1,0.011
1627942,0,0,1,0.011
1627943,0,0,1,0.011
1627944,0,0,1,0.011
1627945,0,NA,NA,0
1627946,0,NA,NA,0
1627947,0,NA,NA,0
1627948,0,NA,NA,0
1630328,0,0,0.69953,0.077
1630329,0,0,0.397,0.132
1630330,0,0,0.31683,0.154
1630331,0,0,1,0.011
1630332,0,0,1,0.011
1630333,0,0,1,0.011
1630334,0,0,1,0.011
1630335,0,0,1,0.011
1630336,0,0,1,0.011
1630337,0,0,0.46706,0.099
1630338,0,0,1,0.011
1630339,0,0,1,0.011
1630340,0,0,1,0.011
1630341,0,0,1,0.011
1630342,0,0,1,0.011
1630343,0,0,1,0.011
1630344,0,0,1,0.011
1630345,0,0,1,0.011
1630346,0,0,1,0.011
1630347,0,0,1,0.011
1630348,0,NA,NA,0
1630349,0,NA,NA,0
1632730,0,0,0.46383,0.143
1632731,0,0,0.397,0.132
1632732,0,0,0.397,0.132
1632733,0,0,1,0.011
1632734,0,0,1,0.011
1632735,0,0,1,0.011
1632736,0,0,1,0.011
1632737,0,0,1,0.011
1632738,0,0,1,0.011
1632739,0,0,0.46706,0.099
1632740,0,0,0.46706,0.099
1632741,0,0,1,0.011
1632742,0,0,1,0.011
1632743,0,0,1,0.011
1632744,0,0,1,0.011
1632745,0,0,1,0.011
1632746,0,0,1,0.011
1632747,0,0,1,0.011
1632748,0,0,1,0.011
1632749,0,0,1,0.011
1632750,0,0,1,0.011
1632754,0,NA,NA,0
1632755,0,NA,NA,0
1632756,0,NA,NA,0
1632775,0,NA,NA,0
1635130,0,0,0.397,0.132
1635131,0,0,0.69953,0.077
1635132,0,0,0.46383,0.143
1635133,0,0,0.69953,0.077
1635134,0,0,0.31683,0.154
1635135,0,0,0.397,0.132
1635136,0,0,0.46706,0.099
1635137,0,0,1,0.011
1635138,0,0,1,0.011
1635139,0,0,0.46706,0.099
1635140,0,0,0.46706,0.099
1635141,0,0,0.397,0.132
1635142,0,0,0.46706,0.099
1635143,0,0,1,0.011
1635144,0,0,1,0.011
1635145,0,0,1,0.011
1635146,0,0,1,0.011
1635147,0,0,1,0.011
1635148,0,0,1,0.011
1635149,0,0,1,0.011
1635150,0,0,1,0.011
1635151,0,0,1,0.011
1635152,0,0,1,0.011
1635154,0,0,1,0.011
1635155,0,0,1,0.011
1635156,0,NA,NA,0
1635157,0,NA,NA,0
1635158,0,NA,NA,0
1635169,0,NA,NA,0
1635170,0,NA,NA,0
1635174,0,0,0.32106,0.099
1635175,0,0,0.3633,0.121
1635176,0,0,0.3633,0.121
1635177,0,0,0.3633,0.121
1635178,0,0,1,0.011
1635180,0,0,1,0.011
1635181,0,0,1,0.011
1635184,0,0,1,0.011
1635185,0,0,1,0.011
1635208,0,NA,NA,0
1635209,0,NA,NA,0
1635210,0,NA,NA,0
1635211,0,NA,NA,0
1635212,0,NA,NA,0
1635213,0,NA,NA,0
1637531,0,0,1,0.011
1637532,0,0,0.31683,0.154
1637533,0,0,0.397,0.132
1637534,0,0,0.397,0.132
1637535,0,0,0.29908,0.176
1637536,0,0,0.69953,0.077
1637537,0,0,0.31683,0.154
1637538,0,0,0.46706,0.099
1637539,0,0,1,0.011
1637540,0,0,1,0.011
1637541,0,0,0.397,0.132
1637542,0,0,0.31683,0.154
1637543,0,0,0.31683,0.154
1637544,0,0,0.46706,0.099
1637545,0,0,1,0.011
1637546,0,0,1,0.011
1637547,0,0,0.46706,0.099
1637548,0,0,1,0.011
1637549,0,0,1,0.011
1637550,0,0,1,0.011
1637551,0,0,1,0.011
1637552,0,0,1,0.011
1637553,0,0,1,0.011
1637554,0,0,1,0.011
1637555,0,0,1,0.011
1637556,0,0,1,0.011
1637557,0,0,1,0.011
1637558,0,0,1,0.011
1637559,0,0,1,0.011
1637560,0,0,1,0.011
1637566,0,0,1,0.011
1637567,0,0,1,0.011
1637571,0,0,0.3633,0.121
1637576,0,0,0.3633,0.121
1637577,0,0,0.19054,0.198
1637578,0,0,0.3633,0.121
1637579,0,0,0.19054,0.198
1637580,0,0,0.3633,0.121
1637584,0,0,1,0.011
1637585,0,0,1,0.011
1637586,0,0,1,0.011
1637587,0,0,1,0.011
1637594,0,0,1,0.011
1637607,0,NA,NA,0
1637608,0,NA,NA,0
1637609,0,NA,NA,0
1637610,0,NA,NA,0
1637611,0,NA,NA,0
1637612,0,NA,NA,0
1637613,0,NA,NA,0
1637614,0,NA,NA,0
1637615,0,NA,NA,0
1637616,0,NA,NA,0
1637617,0,NA,NA,0
1637618,0,NA,NA,0
1639929,0,0,1,0.011
1639930,0,0,1,0.011
1639933,0,0,1,0.011
1639934,0,0,1,0.011
1639935,0,0,0.71613,0.055
1639936,0,0,0.397,0.132
1639937,0,0,0.397,0.132
1639938,0,0,0.69953,0.077
1639939,0,0,0.31683,0.154
1639940,0,0,0.397,0.132
1639941,0,0,0.31683,0.154
1639942,0,0,0.31683,0.154
1639943,0,0,0.31683,0.154
1639944,0,0,0.31683,0.154
1639945,0,0,0.31683,0.154
1639946,0,0,0.397,0.132
1639947,0,0,0.397,0.132
1639948,0,0,0.397,0.132
1639949,0,0,0.46706,0.099
1639950,0,0,0.46706,0.099
1639951,0,0,1,0.011
1639952,0,0,1,0.011
1639953,0,0,1,0.011
1639954,0,0,1,0.011
1639955,0,0,1,0.011
1639956,0,0,1,0.011
1639957,0,0,1,0.011
1639958,0,0,1,0.011
1639959,0,0,1,0.011
1639960,0,0,1,0.011
1639961,0,0,1,0.011
1639964,0,0,1,0.011
1639966,0,0,1,0.011
1639967,0,0,1,0.011
1639968,0,0,1,0.011
1639969,0,0,1,0.011
1639972,0,0,0.3633,0.121
1639973,0,0,0.3633,0.121
1639978,0,0,0.14347,0.22
1639979,0,0,0.19054,0.198
1639980,0,0,0.19054,0.198
1639981,0,0,0.19054,0.198
1639982,0,0,0.3633,0.121
1639985,0,0,0.3633,0.121
1639986,0,0,0.19054,0.198
1639987,0,0,0.3633,0.121
1639988,0,0,1,0.011
1639991,0,0,1,0.011
1639992,0,0,1,0.011
1639993,0,0,1,0.011
1639994,0,0,1,0.011
1639995,0,0,1,0.011
1640007,0,NA,NA,0
1640008,0,NA,NA,0
1640009,0,NA,NA,0
1640010,0,NA,NA,0
1640011,0,NA,NA,0
1640012,0,NA,NA,0
1640013,0,NA,NA,0
1640014,0,NA,NA,0
1640015,0,NA,NA,0
1640016,0,NA,NA,0
1640017,0,NA,NA,0
1640018,0,NA,NA,0
1640019,0,NA,NA,0
1640020,0,NA,NA,0
1640021,0,NA,NA,0
1640022,0,NA,NA,0
1640023,0,NA,NA,0
1642331,0,0,1,0.011
1642332,0,0,1,0.011
1642333,0,0,1,0.011
1642334,0,0,1,0.011
1642335,0,0,1,0.011
1642336,0,0,1,0.011
1642337,0,0,1,0.011
1642338,0,0,0.46706,0.099
1642339,0,0,0.397,0.132
1642340,0,0,0.29908,0.176
1642341,0,0,0.68069,0.088
1642342,0,0,0.19826,0.231
1642343,0,0,0.19826,0.231
1642344,0,0,0.31683,0.154
1642345,0,0,0.29908,0.176
1642346,0,0,0.68069,0.088
1642347,0,0,0.71416,0.077
1642348,0,0,0.31683,0.154
1642349,0,0,0.31683,0.154
1642350,0,0,0.46706,0.099
1642351,0,0,0.46706,0.099
1642352,0,0,1,0.011
1642353,0,0,1,0.011
1642354,0,0,1,0.011
1642355,0,0,1,0.011
1642356,0,0,1,0.011
1642357,0,0,1,0.011
1642358,0,0,1,0.011
1642359,0,0,1,0.011
1642360,0,0,1,0.011
1642361,0,0,1,0.011
1642362,0,0,1,0.011
1642363,0,0,1,0.011
1642364,0,0,1,0.011
1642365,0,0,1,0.011
1642366,0,0,1,0.011
1642367,0,0,1,0.011
1642368,0,0,1,0.011
1642369,0,0,1,0.011
1642370,0,0,1,0.011
1642371,0,0,0.3633,0.121
1642372,0,0,0.19054,0.198
1642374,0,0,0.19054,0.198
1642375,0,0,0.3633,0.121
1642377,0,0,0.3633,0.121
1642381,0,0,0.19054,0.198
1642382,0,0,0.19054,0.198
1642383,0,0,0.19054,0.198
1642384,0,0,0.19054,0.198
1642385,0,0,0.3633,0.121
1642387,0,0,0.3633,0.121
1642388,0,0,0.19054,0.198
1642389,0,0,0.3633,0.121
1642390,0,0,0.46706,0.099
1642392,0,0,1,0.011
1642393,0,0,0.46706,0.099
1642394,0,0,0.46706,0.099
1642395,0,0,1,0.011
1642396,0,0,1,0.011
1642406,0,0,1,0.011
1642407,0,NA,NA,0
1642408,0,NA,NA,0
1642409,0,NA,NA,0
1642410,0,NA,NA,0
1642411,0,NA,NA,0
1642412,0,NA,NA,0
1642413,0,NA,NA,0
1642414,0,NA,NA,0
1642415,0,NA,NA,0
1642416,0,NA,NA,0
1642417,0,NA,NA,0
1642418,0,NA,NA,0
1642419,0,NA,NA,0
1642420,0,NA,NA,0
1642421,0,NA,NA,0
1642422,0,NA,NA,0
1642423,0,NA,NA,0
1642424,0,NA,NA,0
1642425,0,NA,NA,0
1642426,0,NA,NA,0
1642427,0,NA,NA,0
1642428,0,NA,NA,0
1644734,0,0,1,0.011
1644735,0,0,0.71613,0.055
1644736,0,0,1,0.011
1644737,0,0,1,0.011
1644738,0,0,1,0.011
1644739,0,0,0.46706,0.099
1644740,0,0,0.397,0.132
1644741,0,0,0.397,0.132
1644742,0,0,0.31683,0.154
1644743,0,0,0.31683,0.154
1644744,0,0,0.68069,0.088
1644745,0,0,0.51784,0.132
1644746,0,0,0.51784,0.132
1644747,0,0,0.59673,0.11
1644748,0,0,0.60651,0.11
1644749,0,0,0.37786,0.176
1644750,0,0,0.71416,0.077
1644751,0,0,0.31683,0.154
1644752,0,0,0.46706,0.099
1644753,0,0,0.46706,0.099
1644754,0,0,1,0.011
1644755,0,0,1,0.011
1644756,0,0,1,0.011
1644757,0,0,1,0.011
1644758,0,0,1,0.011
1644759,0,0,1,0.011
1644760,0,0,1,0.011
1644761,0,0,1,0.011
1644762,0,0,1,0.011
1644763,0,0,1,0.011
1644764,0,0,1,0.011
1644765,0,0,1,0.011
1644766,0,0,1,0.011
1644767,0,0,1,0.011
1644768,0,0,1,0.011
1644769,0,0,1,0.011
1644770,0,0,1,0.011
1644771,0,0,1,0.011
1644772,0,0,0.3633,0.121
1644773,0,0,0.19054,0.198
1644774,0,0,0.19054,0.198
1644775,0,0,0.19054,0.198
1644776,0,0,0.19054,0.198
1644779,0,0,0.19054,0.198
1644782,0,0,0.19054,0.198
1644783,0,0,0.19054,0.198
1644784,0,0,0.14347,0.22
1644785,0,0,0.53326,0.11
1644786,0,0,0.19054,0.198
1644787,0,0,0.3633,0.121
1644789,0,0,0.3633,0.121
1644790,0,0,0.19054,0.198
1644791,0,0,0.41131,0.11
1644792,0,0,0.3633,0.121
1644793,0,0,0.46706,0.099
1644794,0,0,0.46706,0.099
1644795,0,0,0.3633,0.121
1644796,0,0,0.46706,0.099
1644797,0,0,0.46706,0.099
1644798,0,0,0.46706,0.099
1644803,0,NA,NA,0
1644809,0,NA,NA,0
1644810,0,NA,NA,0
1644811,0,NA,NA,0
1644812,0,NA,NA,0
1644813,0,NA,NA,0
1644814,0,NA,NA,0
1644815,0,NA,NA,0
1644816,0,NA,NA,0
1644817,0,NA,NA,0
1644818,0,NA,NA,0
1644819,0,NA,NA,0
1644820,0,NA,NA,0
1644821,0,NA,NA,0
1644822,0,NA,NA,0
1644823,0,NA,NA,0
1644824,0,NA,NA,0
1644825,0,NA,NA,0
1644826,0,NA,NA,0
1644827,0,NA,NA,0
1644828,0,NA,NA,0
1644829,0,NA,NA,0
1644830,0,NA,NA,0
1644831,0,NA,NA,0
1644832,0,NA,NA,0
1647136,0,0,0.71613,0.055
1647137,0,0,0.397,0.132
1647138,0,0,0.71613,0.055
1647139,0,0,0.31683,0.154
1647140,0,0,0.397,0.132
1647141,0,0,0.397,0.132
1647142,0,0,0.397,0.132
1647143,0,0,0.31683,0.154
1647144,0,0,0.31683,0.154
1647145,0,0,0.68069,0.088
1647146,0,0,0.51784,0.132
1647147,0,0,0.68871,0.088
1647148,0,0,0.68871,0.088
1647149,0,0,0.68871,0.088
1647150,0.446,3.45,0.3748,0.187
1647151,0,0,0.52901,0.132
1647152,0,0,0.71416,0.077
1647153,0,0,0.31683,0.154
1647154,0,0,0.46706,0.099
1647155,0,0,1,0.011
1647156,0,0,1,0.011
1647157,0,0,1,0.011
1647158,0,0,1,0.011
1647159,0,0,1,0.011
1647160,0,0,1,0.011
1647161,0,0,1,0.011
1647162,0,0,1,0.011
1647163,0,0,1,0.011
1647164,0,0,1,0.011
1647165,0,0,1,0.011
1647166,0,0,1,0.011
1647167,0,0,1,0.011
1647168,0,0,1,0.011
1647169,0,0,1,0.011
1647170,0,0,1,0.011
1647171,0,0,1,0.011
1647172,0,0,0.46706,0.099
1647173,0,0,0.46706,0.099
1647174,0,0,0.3633,0.121
1647175,0,0,0.19054,0.198
1647176,0,0,0.19054,0.198
1647177,0,0,0.19054,0.198
1647178,0,0,0.3633,0.121
1647180,0,0,0.14347,0.22
1647186,0,0,0.19054,0.198
1647187,0,0,0.89763,0.033
1647188,0,0,0.44636,0.132
1647189,0,0,0.19054,0.198
1647190,0,0,0.3633,0.121
1647191,0,0,0.19054,0.198
1647192,0,0,0.19054,0.198
1647193,0,0,0.62797,0.088
1647194,0,0,0.3633,0.121
1647195,0,0,0.46706,0.099
1647196,0,0,0.46706,0.099
1647197,0,0,0.46706,0.099
1647198,0,0,0.46706,0.099
1647199,0,0,0.46706,0.099
1647200,0,0,0.46706,0.099
1647204,0,0,1,0.011
1647205,0,0,1,0.011
1647206,0,0,1,0.011
1647207,0,0,1,0.011
1647208,0,0,1,0.011
1647210,0,0,1,0.011
1647211,0,NA,NA,0
1647212,0,NA,NA,0
1647213,0,NA,NA,0
1647214,0,NA,NA,0
1647215,0,NA,NA,0
1647216,0,NA,NA,0
1647217,0,NA,NA,0
1647218,0,NA,NA,0
1647219,0,NA,NA,0
1647220,0,NA,NA,0
1647221,0,NA,NA,0
1647222,0,NA,NA,0
1647223,0,NA,NA,0
1647224,0,NA,NA,0
1647225,0,NA,NA,0
1647226,0,NA,NA,0
1647227,0,NA,NA,0
1647228,0,NA,NA,0
1647229,0,NA,NA,0
1647230,0,NA,NA,0
1647231,0,NA,NA,0
1647232,0,NA,NA,0
1647233,0,NA,NA,0
1647234,0,NA,NA,0
1647235,0,NA,NA,0
1647242,0,NA,NA,0
1647243,0,NA,NA,0
1649539,0.016,0.41,0.05949,0.363
1649540,0,0,0.09443,0.297
1649541,0,0,0.397,0.132
1649542,0,0,0.09443,0.297
1649543,0.037,0.87,0.1223,0.308
1649544,0,0,0.51784,0.132
1649545,0,0,0.69953,0.077
1649546,0,0,0.31683,0.154
1649547,0,0,0.23925,0.198
1649548,0,0,0.68871,0.088
1649549,0,0,0.77477,0.066
1649550,1.58,10.24,0.22234,0.253
1649551,1.6,10.05,0.22234,0.253
1649552,0,0,0.68871,0.088
1649553,0,0,0.60651,0.11
1649554,0,0,0.44471,0.154
1649555,0,0,0.31683,0.154
1649556,0,0,0.397,0.132
1649557,0,0,0.46706,0.099
1649558,0,0,1,0.011
1649559,0,0,1,0.011
1649560,0,0,1,0.011
1649561,0,0,1,0.011
1649562,0,0,1,0.011
1649563,0,0,1,0.011
1649564,0,0,1,0.011
1649565,0,0,1,0.011
1649566,0,0,1,0.011
1649567,0,0,1,0.011
1649568,0,0,1,0.011
1649569,0,0,1,0.011
1649570,0,0,1,0.011
1649571,0,0,0.46706,0.099
1649572,0,0,1,0.011
1649573,0,0,1,0.011
1649574,0,0,0.3633,0.121
1649575,0,0,0.3633,0.121
1649576,0,0,0.19054,0.198
1649577,0,0,0.53326,0.11
1649578,0,0,0.19054,0.198
1649579,0,0,0.3633,0.121
1649581,0,0,0.19054,0.198
1649582,0,0,0.19054,0.198
1649583,0,0,0.19054,0.198
1649585,0,0,0.19054,0.198
1649586,0,0,0.19054,0.198
1649587,0,0,0.19054,0.198
1649588,0,0,1,0.011
1649589,0,0,1,0.011
1649590,0,0,0.44636,0.132
1649591,0,0,0.19054,0.198
1649592,0,0,0.3633,0.121
1649593,0,0,0.3633,0.121
1649594,0,0,0.44636,0.132
1649595,0,0,0.2481,0.176
1649596,0,0,0.46706,0.099
1649597,0,0,0.46706,0.099
1649598,0,0,0.46706,0.099
1649599,0,0,0.3633,0.121
1649600,0,0,0.3633,0.121
1649601,0,0,0.46706,0.099
1649602,0,0,0.46706,0.099
1649603,0,0,0.46706,0.099
1649606,0,0,1,0.011
1649607,0,0,1,0.011
1649608,0,0,1,0.011
1649609,0,0,1,0.011
1649610,0,0,1,0.011
1649611,0,0,1,0.011
1649612,0,0,1,0.011
1649613,0,0,1,0.011
1649614,0,NA,NA,0
1649615,0,NA,NA,0
1649616,0,NA,NA,0
1649617,0,NA,NA,0
1649618,0,NA,NA,0
1649619,0,NA,NA,0
1649620,0,NA,NA,0
1649621,0,NA,NA,0
1649622,0,NA,NA,0
1649623,0,NA,NA,0
1649624,0,NA,NA,0
1649625,0,NA,NA,0
1649626,0,NA,NA,0
1649627,0,NA,NA,0
1649628,0,NA,NA,0
1649629,0,NA,NA,0
1649630,0,NA,NA,0
1649631,0,NA,NA,0
1649632,0,NA,NA,0
1649633,0,NA,NA,0
1649634,0,NA,NA,0
1649635,0,NA,NA,0
1649636,0,NA,NA,0
1649637,0,NA,NA,0
1649638,0,NA,NA,0
1649639,0,NA,NA,0
1649640,0,NA,NA,0
1649641,0,NA,NA,0
1649642,0,NA,NA,0
1649643,0,NA,NA,0
1649644,0,NA,NA,0
1649645,0,NA,NA,0
1651907,0,0,0.31683,-0.154
1651908,0,0,0.58544,-0.077
1651909,0,0,0.31683,-0.154
1651910,0,0,0.58544,-0.077
1651912,0,0,0.2481,-0.176
1651941,0.085,1.43,0.18809,0.264
1651942,0.012,0.3,0.08821,0.33
1651943,0,0,0.09443,0.297
1651944,0.075,1.62,0.18809,0.264
1651945,0.077,1.11,0.22944,0.242
1651946,0,0,0.51784,0.132
1651947,0,0,0.44471,0.154
1651948,0,0,0.71416,0.077
1651949,0,0,0.44471,0.154
1651950,0,0,0.60651,0.11
