"nie_malla_modi_id","basin_code","basin_name"
1702348,1,"Genil"
1702351,1,"Genil"
1702354,2,"Guadalfeo"
1702356,2,"Guadalfeo"
1702359,2,"Guadalfeo"
1702361,2,"Guadalfeo"
1702367,1,"Genil"
1702369,1,"Genil"
1702372,2,"Guadalfeo"
1702374,2,"Guadalfeo"
1702377,2,"Guadalfeo"
1702380,2,"Guadalfeo"
1702382,2,"Guadalfeo"
1702385,2,"Guadalfeo"
1702387,2,"Guadalfeo"
1702390,2,"Guadalfeo"
1702392,2,"Guadalfeo"
1702395,2,"Guadalfeo"
1702397,2,"Guadalfeo"
1702400,2,"Guadalfeo"
1702402,2,"Guadalfeo"
1702405,2,"Guadalfeo"
1702408,2,"Guadalfeo"
1702410,3,"Adra"
1702413,3,"Adra"
1702415,3,"Adra"
1702418,3,"Adra"
1702420,3,"Adra"
1702423,3,"Adra"
1702425,3,"Adra"
1702428,3,"Adra"
1702431,3,"Adra"
1702433,3,"Adra"
1702436,3,"Adra"
1702438,3,"Adra"
1702443,3,"Adra"
1702446,3,"Adra"
1702448,3,"Adra"
1702451,3,"Adra"
1702453,3,"Adra"
1702456,3,"Adra"
1702459,4,"Andarax"
1702464,4,"Andarax"
1702466,4,"Andarax"
1702469,4,"Andarax"
1702471,4,"Andarax"
1702474,4,"Andarax"
1702477,4,"Andarax"
1702479,4,"Andarax"
1702482,4,"Andarax"
1702484,4,"Andarax"
1702487,4,"Andarax"
1702489,4,"Andarax"
1702492,4,"Andarax"
1702494,4,"Andarax"
1702497,4,"Andarax"
1702499,4,"Andarax"
1702502,4,"Andarax"
1702505,4,"Andarax"
1702507,4,"Andarax"
1702510,4,"Andarax"
1702512,4,"Andarax"
1704722,1,"Genil"
1704725,1,"Genil"
1704727,1,"Genil"
1704730,1,"Genil"
1704733,1,"Genil"
1704735,1,"Genil"
1704738,1,"Genil"
1704740,1,"Genil"
1704743,2,"Guadalfeo"
1704745,2,"Guadalfeo"
1704748,2,"Guadalfeo"
1704750,1,"Genil"
1704753,1,"Genil"
1704755,2,"Guadalfeo"
1704758,2,"Guadalfeo"
1704761,2,"Guadalfeo"
1704763,2,"Guadalfeo"
1704766,1,"Genil"
1704768,1,"Genil"
1704771,1,"Genil"
1704773,2,"Guadalfeo"
1704776,2,"Guadalfeo"
1704778,2,"Guadalfeo"
1704781,2,"Guadalfeo"
1704784,2,"Guadalfeo"
1704786,2,"Guadalfeo"
1704789,2,"Guadalfeo"
1704791,2,"Guadalfeo"
1704794,2,"Guadalfeo"
1704796,2,"Guadalfeo"
1704799,2,"Guadalfeo"
1704801,2,"Guadalfeo"
1704804,2,"Guadalfeo"
1704806,2,"Guadalfeo"
1704809,2,"Guadalfeo"
1704812,3,"Adra"
1704817,3,"Adra"
1704819,3,"Adra"
1704822,3,"Adra"
1704824,3,"Adra"
1704827,3,"Adra"
1704830,3,"Adra"
1704832,3,"Adra"
1704835,3,"Adra"
1704837,3,"Adra"
1704840,3,"Adra"
1704845,3,"Adra"
1704847,3,"Adra"
1704850,3,"Adra"
1704852,3,"Adra"
1704855,3,"Adra"
1704858,3,"Adra"
1704860,4,"Andarax"
1704863,4,"Andarax"
1704865,4,"Andarax"
1704868,4,"Andarax"
1704870,4,"Andarax"
1704873,4,"Andarax"
1704875,4,"Andarax"
1704878,4,"Andarax"
1704881,4,"Andarax"
1704883,4,"Andarax"
1704886,4,"Andarax"
1704888,4,"Andarax"
1704891,4,"Andarax"
1704893,4,"Andarax"
1704896,4,"Andarax"
1704898,4,"Andarax"
1704901,4,"Andarax"
1704903,4,"Andarax"
1704906,4,"Andarax"
1704909,4,"Andarax"
1704914,4,"Andarax"
1707124,2,"Guadalfeo"
1707126,2,"Guadalfeo"
1707129,1,"Genil"
1707131,1,"Genil"
1707134,1,"Genil"
1707137,1,"Genil"
1707139,1,"Genil"
1707142,2,"Guadalfeo"
1707144,2,"Guadalfeo"
1707147,2,"Guadalfeo"
1707149,2,"Guadalfeo"
1707152,2,"Guadalfeo"
1707154,2,"Guadalfeo"
1707157,2,"Guadalfeo"
1707159,2,"Guadalfeo"
1707162,2,"Guadalfeo"
1707165,2,"Guadalfeo"
1707170,1,"Genil"
1707172,1,"Genil"
1707175,2,"Guadalfeo"
1707177,2,"Guadalfeo"
1707180,2,"Guadalfeo"
1707183,2,"Guadalfeo"
1707185,2,"Guadalfeo"
1707188,2,"Guadalfeo"
1707190,2,"Guadalfeo"
1707193,2,"Guadalfeo"
1707195,2,"Guadalfeo"
1707198,2,"Guadalfeo"
1707200,2,"Guadalfeo"
1707203,2,"Guadalfeo"
1707205,2,"Guadalfeo"
1707208,2,"Guadalfeo"
1707211,2,"Guadalfeo"
1707213,2,"Guadalfeo"
1707216,3,"Adra"
1707218,3,"Adra"
1707221,3,"Adra"
1707223,3,"Adra"
1707226,3,"Adra"
1707228,3,"Adra"
1707231,3,"Adra"
1707234,3,"Adra"
1707236,3,"Adra"
1707239,3,"Adra"
1707241,3,"Adra"
1707249,3,"Adra"
1707251,3,"Adra"
1707254,3,"Adra"
1707256,3,"Adra"
1707259,3,"Adra"
1707262,4,"Andarax"
1707267,4,"Andarax"
1707269,4,"Andarax"
1707272,4,"Andarax"
1707274,4,"Andarax"
1707277,4,"Andarax"
1707279,4,"Andarax"
1707282,4,"Andarax"
1707285,4,"Andarax"
1707287,4,"Andarax"
1707290,4,"Andarax"
1707292,4,"Andarax"
1707295,4,"Andarax"
1707297,4,"Andarax"
1707300,4,"Andarax"
1707302,4,"Andarax"
1707305,4,"Andarax"
1707308,4,"Andarax"
1707310,4,"Andarax"
1707313,4,"Andarax"
1707315,4,"Andarax"
1709528,2,"Guadalfeo"
1709530,1,"Genil"
1709533,2,"Guadalfeo"
1709536,2,"Guadalfeo"
1709538,2,"Guadalfeo"
1709541,2,"Guadalfeo"
1709543,2,"Guadalfeo"
1709546,2,"Guadalfeo"
1709548,2,"Guadalfeo"
1709551,2,"Guadalfeo"
1709553,2,"Guadalfeo"
1709556,2,"Guadalfeo"
1709558,2,"Guadalfeo"
1709561,2,"Guadalfeo"
1709564,2,"Guadalfeo"
1709566,2,"Guadalfeo"
1709569,1,"Genil"
1709571,2,"Guadalfeo"
1709574,2,"Guadalfeo"
1709576,2,"Guadalfeo"
1709579,2,"Guadalfeo"
1709581,2,"Guadalfeo"
1709584,2,"Guadalfeo"
1709587,2,"Guadalfeo"
1709589,2,"Guadalfeo"
1709592,2,"Guadalfeo"
1709594,2,"Guadalfeo"
1709597,2,"Guadalfeo"
1709599,2,"Guadalfeo"
1709602,2,"Guadalfeo"
1709604,2,"Guadalfeo"
1709607,2,"Guadalfeo"
1709609,2,"Guadalfeo"
1709612,2,"Guadalfeo"
1709615,2,"Guadalfeo"
1709620,3,"Adra"
1709622,3,"Adra"
1709625,3,"Adra"
1709627,3,"Adra"
1709630,3,"Adra"
1709633,3,"Adra"
1709635,3,"Adra"
1709638,3,"Adra"
1709640,3,"Adra"
1709643,3,"Adra"
1709645,3,"Adra"
1709650,3,"Adra"
1709653,3,"Adra"
1709655,3,"Adra"
1709658,3,"Adra"
1709661,3,"Adra"
1709663,4,"Andarax"
1709666,4,"Andarax"
1709668,4,"Andarax"
1709671,4,"Andarax"
1709673,4,"Andarax"
1709676,4,"Andarax"
1709678,4,"Andarax"
1709681,4,"Andarax"
1709684,4,"Andarax"
1709686,4,"Andarax"
1709689,4,"Andarax"
1709691,4,"Andarax"
1709694,4,"Andarax"
1709696,4,"Andarax"
1709699,4,"Andarax"
1709701,4,"Andarax"
1709704,4,"Andarax"
1709706,4,"Andarax"
1709709,4,"Andarax"
1709712,4,"Andarax"
1709717,4,"Andarax"
1711932,2,"Guadalfeo"
1711934,2,"Guadalfeo"
1711937,2,"Guadalfeo"
1711940,2,"Guadalfeo"
1711942,2,"Guadalfeo"
1711945,2,"Guadalfeo"
1711947,2,"Guadalfeo"
1711950,2,"Guadalfeo"
1711952,2,"Guadalfeo"
1711955,2,"Guadalfeo"
1711957,2,"Guadalfeo"
1711960,2,"Guadalfeo"
1711962,2,"Guadalfeo"
1711965,2,"Guadalfeo"
1711968,2,"Guadalfeo"
1711973,2,"Guadalfeo"
1711975,2,"Guadalfeo"
1711978,2,"Guadalfeo"
1711980,2,"Guadalfeo"
1711983,2,"Guadalfeo"
1711986,2,"Guadalfeo"
1711988,2,"Guadalfeo"
1711991,2,"Guadalfeo"
1711993,2,"Guadalfeo"
1711996,2,"Guadalfeo"
1711998,2,"Guadalfeo"
1712001,2,"Guadalfeo"
1712003,2,"Guadalfeo"
1712006,2,"Guadalfeo"
1712008,2,"Guadalfeo"
1712011,2,"Guadalfeo"
1712014,2,"Guadalfeo"
1712016,2,"Guadalfeo"
1712019,3,"Adra"
1712021,3,"Adra"
1712024,3,"Adra"
1712026,3,"Adra"
1712029,3,"Adra"
1712031,3,"Adra"
1712034,3,"Adra"
1712037,3,"Adra"
1712039,3,"Adra"
1712042,3,"Adra"
1712044,3,"Adra"
1712047,3,"Adra"
1712052,3,"Adra"
1712054,3,"Adra"
1712057,3,"Adra"
1712059,3,"Adra"
1712062,3,"Adra"
1712065,4,"Andarax"
1712070,4,"Andarax"
1712072,4,"Andarax"
1712075,4,"Andarax"
1712077,4,"Andarax"
1712080,4,"Andarax"
1712083,4,"Andarax"
1712085,4,"Andarax"
1712088,4,"Andarax"
1712090,4,"Andarax"
1712093,4,"Andarax"
1712095,4,"Andarax"
1712098,4,"Andarax"
1712100,4,"Andarax"
1712103,4,"Andarax"
1712105,4,"Andarax"
1712108,4,"Andarax"
1712111,4,"Andarax"
1712113,4,"Andarax"
1712116,4,"Andarax"
1712118,4,"Andarax"
1714333,2,"Guadalfeo"
1714336,2,"Guadalfeo"
1714339,2,"Guadalfeo"
1714341,2,"Guadalfeo"
1714344,2,"Guadalfeo"
1714346,2,"Guadalfeo"
1714349,2,"Guadalfeo"
1714351,2,"Guadalfeo"
1714354,2,"Guadalfeo"
1714356,2,"Guadalfeo"
1714359,2,"Guadalfeo"
1714361,2,"Guadalfeo"
1714364,2,"Guadalfeo"
1714367,2,"Guadalfeo"
1714369,2,"Guadalfeo"
1714372,2,"Guadalfeo"
1714374,2,"Guadalfeo"
1714377,2,"Guadalfeo"
1714379,2,"Guadalfeo"
1714382,2,"Guadalfeo"
1714384,2,"Guadalfeo"
1714387,2,"Guadalfeo"
1714390,2,"Guadalfeo"
1714392,2,"Guadalfeo"
1714395,2,"Guadalfeo"
1714397,2,"Guadalfeo"
1714400,2,"Guadalfeo"
1714402,2,"Guadalfeo"
1714405,2,"Guadalfeo"
1714407,2,"Guadalfeo"
1714410,2,"Guadalfeo"
1714412,2,"Guadalfeo"
1714415,2,"Guadalfeo"
1714418,2,"Guadalfeo"
1714423,3,"Adra"
1714425,3,"Adra"
1714428,3,"Adra"
1714430,3,"Adra"
1714433,3,"Adra"
1714436,3,"Adra"
1714438,3,"Adra"
1714441,3,"Adra"
1714443,3,"Adra"
1714446,3,"Adra"
1714448,3,"Adra"
1714453,3,"Adra"
1714456,3,"Adra"
1714458,3,"Adra"
1714461,3,"Adra"
1714464,3,"Adra"
1714466,4,"Andarax"
1714469,4,"Andarax"
1714471,4,"Andarax"
1714474,4,"Andarax"
1714476,4,"Andarax"
1714479,4,"Andarax"
1714481,4,"Andarax"
1714484,4,"Andarax"
1714487,4,"Andarax"
1714489,4,"Andarax"
1714492,4,"Andarax"
1714494,4,"Andarax"
1714497,4,"Andarax"
1714499,4,"Andarax"
1714502,4,"Andarax"
1714504,4,"Andarax"
1714507,4,"Andarax"
1714509,4,"Andarax"
1714512,4,"Andarax"
1714515,4,"Andarax"
1714520,4,"Andarax"
1714522,4,"Andarax"
1714525,4,"Andarax"
1716737,2,"Guadalfeo"
1716740,2,"Guadalfeo"
1716743,2,"Guadalfeo"
1716745,2,"Guadalfeo"
1716748,2,"Guadalfeo"
1716750,2,"Guadalfeo"
1716753,2,"Guadalfeo"
1716755,2,"Guadalfeo"
1716758,2,"Guadalfeo"
1716760,2,"Guadalfeo"
1716763,2,"Guadalfeo"
1716765,2,"Guadalfeo"
1716768,2,"Guadalfeo"
1716771,2,"Guadalfeo"
1716776,2,"Guadalfeo"
1716778,2,"Guadalfeo"
1716781,2,"Guadalfeo"
1716783,2,"Guadalfeo"
1716786,2,"Guadalfeo"
1716789,2,"Guadalfeo"
1716791,2,"Guadalfeo"
1716794,2,"Guadalfeo"
1716796,2,"Guadalfeo"
1716799,2,"Guadalfeo"
1716801,2,"Guadalfeo"
1716804,2,"Guadalfeo"
1716806,2,"Guadalfeo"
1716809,2,"Guadalfeo"
1716811,2,"Guadalfeo"
1716814,2,"Guadalfeo"
1716817,2,"Guadalfeo"
1716819,2,"Guadalfeo"
1716822,3,"Adra"
1716824,3,"Adra"
1716827,3,"Adra"
1716829,3,"Adra"
1716832,3,"Adra"
1716834,3,"Adra"
1716837,3,"Adra"
1716840,3,"Adra"
1716842,3,"Adra"
1716845,3,"Adra"
1716847,3,"Adra"
1716850,3,"Adra"
1716855,3,"Adra"
1716857,3,"Adra"
1716860,3,"Adra"
1716862,3,"Adra"
1716865,3,"Adra"
1716868,4,"Andarax"
1716873,4,"Andarax"
1716875,4,"Andarax"
1716878,4,"Andarax"
1716880,4,"Andarax"
1716883,4,"Andarax"
1716886,4,"Andarax"
1716888,4,"Andarax"
1716891,4,"Andarax"
1716893,4,"Andarax"
1716896,4,"Andarax"
1716898,4,"Andarax"
1716901,4,"Andarax"
1716903,4,"Andarax"
1716906,4,"Andarax"
1716908,4,"Andarax"
1716911,4,"Andarax"
1716914,4,"Andarax"
1716916,4,"Andarax"
1716919,4,"Andarax"
1716921,4,"Andarax"
1716924,4,"Andarax"
1716926,4,"Andarax"
1779221,2,"Guadalfeo"
1719142,2,"Guadalfeo"
1719147,2,"Guadalfeo"
1719149,2,"Guadalfeo"
1719152,2,"Guadalfeo"
1719154,2,"Guadalfeo"
1719157,2,"Guadalfeo"
1719159,2,"Guadalfeo"
1719162,2,"Guadalfeo"
1719164,2,"Guadalfeo"
1719167,2,"Guadalfeo"
1719170,2,"Guadalfeo"
1719172,2,"Guadalfeo"
1719175,2,"Guadalfeo"
1719177,2,"Guadalfeo"
1719180,2,"Guadalfeo"
1719182,2,"Guadalfeo"
1719185,2,"Guadalfeo"
1719187,2,"Guadalfeo"
1719190,2,"Guadalfeo"
1719193,2,"Guadalfeo"
1719195,2,"Guadalfeo"
1719198,2,"Guadalfeo"
1719200,2,"Guadalfeo"
1719203,2,"Guadalfeo"
1719205,2,"Guadalfeo"
1719208,2,"Guadalfeo"
1719210,2,"Guadalfeo"
1719213,2,"Guadalfeo"
1719215,2,"Guadalfeo"
1719218,2,"Guadalfeo"
1719221,2,"Guadalfeo"
1719226,3,"Adra"
1719228,3,"Adra"
1719231,3,"Adra"
1719233,3,"Adra"
1719236,3,"Adra"
1719239,3,"Adra"
1719241,3,"Adra"
1719244,3,"Adra"
1719246,3,"Adra"
1719249,3,"Adra"
1719251,3,"Adra"
1719254,3,"Adra"
1719259,3,"Adra"
1719261,3,"Adra"
1719267,3,"Adra"
1719269,3,"Adra"
1719272,4,"Andarax"
1719274,4,"Andarax"
1719277,4,"Andarax"
1719279,4,"Andarax"
1719282,4,"Andarax"
1719284,4,"Andarax"
1719287,4,"Andarax"
1719290,4,"Andarax"
1719292,4,"Andarax"
1719295,4,"Andarax"
1719297,4,"Andarax"
1719300,4,"Andarax"
1719302,4,"Andarax"
1719305,4,"Andarax"
1719307,4,"Andarax"
1719310,4,"Andarax"
1719312,4,"Andarax"
1719315,4,"Andarax"
1719318,4,"Andarax"
1719323,4,"Andarax"
1719325,4,"Andarax"
1719328,4,"Andarax"
1721551,2,"Guadalfeo"
1721553,2,"Guadalfeo"
1721556,2,"Guadalfeo"
1721558,2,"Guadalfeo"
1721561,2,"Guadalfeo"
1721563,2,"Guadalfeo"
1721566,2,"Guadalfeo"
1721568,2,"Guadalfeo"
1721571,2,"Guadalfeo"
1721573,2,"Guadalfeo"
1721579,2,"Guadalfeo"
1721581,2,"Guadalfeo"
1721584,2,"Guadalfeo"
1721586,2,"Guadalfeo"
1721589,2,"Guadalfeo"
1721592,2,"Guadalfeo"
1721594,2,"Guadalfeo"
1721597,2,"Guadalfeo"
1721599,2,"Guadalfeo"
1721602,2,"Guadalfeo"
1721604,2,"Guadalfeo"
1721607,2,"Guadalfeo"
1721609,2,"Guadalfeo"
1721612,2,"Guadalfeo"
1721614,2,"Guadalfeo"
1721617,2,"Guadalfeo"
1721620,2,"Guadalfeo"
1721622,2,"Guadalfeo"
1721625,3,"Adra"
1721627,3,"Adra"
1721630,3,"Adra"
1721632,3,"Adra"
1721635,3,"Adra"
1721637,3,"Adra"
1721640,3,"Adra"
1721643,3,"Adra"
1721645,3,"Adra"
1721648,3,"Adra"
1721650,3,"Adra"
1721653,3,"Adra"
1721655,3,"Adra"
1721660,3,"Adra"
1721663,3,"Adra"
1721665,3,"Adra"
1721671,3,"Adra"
1721676,4,"Andarax"
1721678,4,"Andarax"
1721681,4,"Andarax"
1721683,4,"Andarax"
1721686,4,"Andarax"
1721689,4,"Andarax"
1721691,4,"Andarax"
1721694,4,"Andarax"
1721696,4,"Andarax"
1721699,4,"Andarax"
1721701,4,"Andarax"
1721704,4,"Andarax"
1721706,4,"Andarax"
1721709,4,"Andarax"
1721711,4,"Andarax"
1721714,4,"Andarax"
1721717,4,"Andarax"
1721719,4,"Andarax"
1721722,4,"Andarax"
1721724,4,"Andarax"
1721727,4,"Andarax"
1721729,4,"Andarax"
1721732,4,"Andarax"
1779232,2,"Guadalfeo"
1779234,2,"Guadalfeo"
1723952,2,"Guadalfeo"
1723955,2,"Guadalfeo"
1723957,2,"Guadalfeo"
1723960,2,"Guadalfeo"
1723962,2,"Guadalfeo"
1723965,2,"Guadalfeo"
1723967,2,"Guadalfeo"
1723970,2,"Guadalfeo"
1723973,2,"Guadalfeo"
1723975,2,"Guadalfeo"
1723978,2,"Guadalfeo"
1723980,2,"Guadalfeo"
1723983,2,"Guadalfeo"
1723985,2,"Guadalfeo"
1723988,2,"Guadalfeo"
1723990,2,"Guadalfeo"
1723993,2,"Guadalfeo"
1723996,2,"Guadalfeo"
1723998,2,"Guadalfeo"
1724001,2,"Guadalfeo"
1724003,2,"Guadalfeo"
1724006,2,"Guadalfeo"
1724008,2,"Guadalfeo"
1724011,2,"Guadalfeo"
1724013,2,"Guadalfeo"
1724016,2,"Guadalfeo"
1724018,2,"Guadalfeo"
1724021,2,"Guadalfeo"
1724024,2,"Guadalfeo"
1724029,3,"Adra"
1724031,3,"Adra"
1724034,3,"Adra"
1724036,3,"Adra"
1724039,3,"Adra"
1724042,3,"Adra"
1724044,3,"Adra"
1724047,3,"Adra"
1724049,3,"Adra"
1724052,3,"Adra"
1724054,3,"Adra"
1724057,3,"Adra"
1724064,3,"Adra"
1724072,3,"Adra"
1724075,4,"Andarax"
1724077,4,"Andarax"
1724080,4,"Andarax"
1724082,4,"Andarax"
1724085,4,"Andarax"
1724087,4,"Andarax"
1724090,4,"Andarax"
1724093,4,"Andarax"
1724095,4,"Andarax"
1724098,4,"Andarax"
1724100,4,"Andarax"
1724103,4,"Andarax"
1724105,4,"Andarax"
1724108,4,"Andarax"
1724110,4,"Andarax"
1724113,4,"Andarax"
1724115,4,"Andarax"
1724118,4,"Andarax"
1724121,4,"Andarax"
1724126,4,"Andarax"
1724128,4,"Andarax"
1724131,4,"Andarax"
1724133,4,"Andarax"
1726343,2,"Guadalfeo"
1726354,2,"Guadalfeo"
1726356,2,"Guadalfeo"
1726359,2,"Guadalfeo"
1726361,2,"Guadalfeo"
1726364,2,"Guadalfeo"
1726366,2,"Guadalfeo"
1726369,2,"Guadalfeo"
1726371,2,"Guadalfeo"
1726374,2,"Guadalfeo"
1726377,2,"Guadalfeo"
1726382,2,"Guadalfeo"
1726384,2,"Guadalfeo"
1726387,2,"Guadalfeo"
1726389,2,"Guadalfeo"
1726392,2,"Guadalfeo"
1726395,2,"Guadalfeo"
1726397,2,"Guadalfeo"
1726400,2,"Guadalfeo"
1726402,2,"Guadalfeo"
1726405,2,"Guadalfeo"
1726407,2,"Guadalfeo"
1726410,2,"Guadalfeo"
1726412,2,"Guadalfeo"
1726415,2,"Guadalfeo"
1726417,2,"Guadalfeo"
1726420,2,"Guadalfeo"
1726423,2,"Guadalfeo"
1726425,2,"Guadalfeo"
1726428,3,"Adra"
1726430,3,"Adra"
1726433,3,"Adra"
1726435,3,"Adra"
1726438,3,"Adra"
1726440,3,"Adra"
1726443,3,"Adra"
1726446,3,"Adra"
1726448,3,"Adra"
1726451,3,"Adra"
1726453,3,"Adra"
1726456,3,"Adra"
1726479,4,"Andarax"
1726481,4,"Andarax"
1726484,4,"Andarax"
1726486,4,"Andarax"
1726489,4,"Andarax"
1726492,4,"Andarax"
1726494,4,"Andarax"
1726497,4,"Andarax"
1726499,4,"Andarax"
1726502,4,"Andarax"
1726504,4,"Andarax"
1726507,4,"Andarax"
1726509,4,"Andarax"
1726512,4,"Andarax"
1726514,4,"Andarax"
1726517,4,"Andarax"
1726520,4,"Andarax"
1726522,4,"Andarax"
1726525,4,"Andarax"
1726527,4,"Andarax"
1726530,4,"Andarax"
1726532,4,"Andarax"
1726535,4,"Andarax"
1726537,4,"Andarax"
1728745,2,"Guadalfeo"
1728758,2,"Guadalfeo"
1728760,2,"Guadalfeo"
1728763,2,"Guadalfeo"
1728765,2,"Guadalfeo"
1728768,2,"Guadalfeo"
1728770,2,"Guadalfeo"
1728773,2,"Guadalfeo"
1728776,2,"Guadalfeo"
1728778,2,"Guadalfeo"
1728781,2,"Guadalfeo"
1728783,2,"Guadalfeo"
1728786,2,"Guadalfeo"
1728788,2,"Guadalfeo"
1728791,2,"Guadalfeo"
1728793,2,"Guadalfeo"
1728796,2,"Guadalfeo"
1728799,2,"Guadalfeo"
1728801,2,"Guadalfeo"
1728804,2,"Guadalfeo"
1728806,2,"Guadalfeo"
1728809,2,"Guadalfeo"
1728811,2,"Guadalfeo"
1728814,2,"Guadalfeo"
1728816,2,"Guadalfeo"
1728819,2,"Guadalfeo"
1728821,2,"Guadalfeo"
1728824,2,"Guadalfeo"
1728827,2,"Guadalfeo"
1728832,3,"Adra"
1728834,3,"Adra"
1728837,3,"Adra"
1728839,3,"Adra"
1728842,3,"Adra"
1728845,3,"Adra"
1728847,3,"Adra"
1728850,3,"Adra"
1728852,3,"Adra"
1728855,3,"Adra"
1728857,3,"Adra"
1728878,4,"Andarax"
1728880,4,"Andarax"
1728883,4,"Andarax"
1728885,4,"Andarax"
1728888,4,"Andarax"
1728890,4,"Andarax"
1728893,4,"Andarax"
1728896,4,"Andarax"
1728898,4,"Andarax"
1728901,4,"Andarax"
1728903,4,"Andarax"
1728906,4,"Andarax"
1728908,4,"Andarax"
1728911,4,"Andarax"
1728913,4,"Andarax"
1728916,4,"Andarax"
1728918,4,"Andarax"
1728921,4,"Andarax"
1728923,4,"Andarax"
1728929,4,"Andarax"
1728931,4,"Andarax"
1728934,4,"Andarax"
1728936,4,"Andarax"
1728939,4,"Andarax"
1731149,2,"Guadalfeo"
1731162,2,"Guadalfeo"
1731164,2,"Guadalfeo"
1731167,2,"Guadalfeo"
1731169,2,"Guadalfeo"
1731172,2,"Guadalfeo"
1731174,2,"Guadalfeo"
1731177,2,"Guadalfeo"
1731180,2,"Guadalfeo"
1731185,2,"Guadalfeo"
1731187,2,"Guadalfeo"
1731190,2,"Guadalfeo"
1731192,2,"Guadalfeo"
1731195,2,"Guadalfeo"
1731198,2,"Guadalfeo"
1731200,2,"Guadalfeo"
1731203,2,"Guadalfeo"
1731205,2,"Guadalfeo"
1731208,2,"Guadalfeo"
1731210,2,"Guadalfeo"
1731213,2,"Guadalfeo"
1731215,2,"Guadalfeo"
1731218,2,"Guadalfeo"
1731220,2,"Guadalfeo"
1731223,2,"Guadalfeo"
1731226,2,"Guadalfeo"
1731228,2,"Guadalfeo"
1731231,2,"Guadalfeo"
1731233,3,"Adra"
1731236,3,"Adra"
1731238,3,"Adra"
1731241,3,"Adra"
1731243,3,"Adra"
1731246,3,"Adra"
1731249,3,"Adra"
1731251,3,"Adra"
1731254,3,"Adra"
1731282,4,"Andarax"
1731284,4,"Andarax"
1731287,4,"Andarax"
1731289,4,"Andarax"
1731292,4,"Andarax"
1731295,4,"Andarax"
1731297,4,"Andarax"
1731300,4,"Andarax"
1731302,4,"Andarax"
1731305,4,"Andarax"
1731307,4,"Andarax"
1731310,4,"Andarax"
1731312,4,"Andarax"
1731315,4,"Andarax"
1731317,4,"Andarax"
1731320,4,"Andarax"
1731323,4,"Andarax"
1731325,4,"Andarax"
1731328,4,"Andarax"
1731330,4,"Andarax"
1731333,4,"Andarax"
1731335,4,"Andarax"
1731338,4,"Andarax"
1731340,4,"Andarax"
1733563,2,"Guadalfeo"
1733566,2,"Guadalfeo"
1733568,2,"Guadalfeo"
1733571,2,"Guadalfeo"
1733573,2,"Guadalfeo"
1733576,2,"Guadalfeo"
1733579,2,"Guadalfeo"
1733581,2,"Guadalfeo"
1733584,2,"Guadalfeo"
1733586,2,"Guadalfeo"
1733589,2,"Guadalfeo"
1733591,2,"Guadalfeo"
1733594,2,"Guadalfeo"
1733596,2,"Guadalfeo"
1733599,2,"Guadalfeo"
1733601,2,"Guadalfeo"
1733604,2,"Guadalfeo"
1733607,2,"Guadalfeo"
1733609,2,"Guadalfeo"
1733612,2,"Guadalfeo"
1733614,2,"Guadalfeo"
1733617,2,"Guadalfeo"
1733619,2,"Guadalfeo"
1733622,2,"Guadalfeo"
1733624,2,"Guadalfeo"
1733627,2,"Guadalfeo"
1733630,2,"Guadalfeo"
1733635,3,"Adra"
1733637,3,"Adra"
1733640,3,"Adra"
1733642,3,"Adra"
1733645,3,"Adra"
1733648,3,"Adra"
1733650,3,"Adra"
1733653,3,"Adra"
1733683,4,"Andarax"
1733686,4,"Andarax"
1733688,4,"Andarax"
1733691,4,"Andarax"
1733693,4,"Andarax"
1733696,4,"Andarax"
1733699,4,"Andarax"
1733701,4,"Andarax"
1733704,4,"Andarax"
1733706,4,"Andarax"
1733709,4,"Andarax"
1733711,4,"Andarax"
1733714,4,"Andarax"
1733716,4,"Andarax"
1733727,4,"Andarax"
1733732,4,"Andarax"
1733734,4,"Andarax"
1733737,4,"Andarax"
1733739,4,"Andarax"
1733742,4,"Andarax"
1735965,2,"Guadalfeo"
1735967,2,"Guadalfeo"
1735970,2,"Guadalfeo"
1735972,2,"Guadalfeo"
1735975,2,"Guadalfeo"
1735977,2,"Guadalfeo"
1735980,2,"Guadalfeo"
1735983,2,"Guadalfeo"
1735988,2,"Guadalfeo"
1735990,2,"Guadalfeo"
1735993,2,"Guadalfeo"
1735995,2,"Guadalfeo"
1735998,2,"Guadalfeo"
1736001,2,"Guadalfeo"
1736003,2,"Guadalfeo"
1736006,2,"Guadalfeo"
1736008,2,"Guadalfeo"
1736011,2,"Guadalfeo"
1736013,2,"Guadalfeo"
1736016,2,"Guadalfeo"
1736018,2,"Guadalfeo"
1736021,2,"Guadalfeo"
1736023,2,"Guadalfeo"
1736026,2,"Guadalfeo"
1736029,2,"Guadalfeo"
1736031,2,"Guadalfeo"
1736034,2,"Guadalfeo"
1736036,3,"Adra"
1736039,3,"Adra"
1736041,3,"Adra"
1736044,3,"Adra"
1736046,3,"Adra"
1736092,4,"Andarax"
1736095,4,"Andarax"
1736098,4,"Andarax"
1736100,4,"Andarax"
1736103,4,"Andarax"
1736105,4,"Andarax"
1736108,4,"Andarax"
1736110,4,"Andarax"
1736113,4,"Andarax"
1736115,4,"Andarax"
1736141,4,"Andarax"
1736143,4,"Andarax"
1736146,4,"Andarax"
1738369,2,"Guadalfeo"
1738371,2,"Guadalfeo"
