"nie_malla_modi_id","sen_slope_pnm04","sen_slope_per_pnm04","p_value_pnm04","tau_pnm04"
1611125,0,0,0.10176,0.209
1611126,0,0,0.32106,0.099
1611127,0,0,0.46706,0.099
1611128,0,0,0.52005,-0.121
1611129,0,0,0.53326,-0.11
1611130,0,0,0.46706,0.099
1611131,0,0,0.46706,0.099
1611132,0,0,0.32106,0.099
1611133,0,0,0.32106,0.099
1611134,0,NA,NA,0
1611135,0,NA,NA,0
1613509,0,0,0.52901,0.132
1613510,0,0,0.52901,0.132
1613511,0,0,0.73612,0.077
1613512,0,0,0.45689,0.154
1613513,0,0,1,-0.011
1613514,0,0,0.91056,0.033
1613515,0,0,0.86368,0.044
1613516,0,0,0.86368,0.044
1613517,0,0,0.59673,0.11
1613518,0,0,0.59673,0.11
1613519,0,0,0.62797,0.088
1613520,0,0,0.10176,0.209
1613521,0,0,0.10176,0.209
1613522,0,0,0.10176,0.209
1613523,0,0,0.19054,0.198
1613524,0,0,0.72924,0.066
1613525,0,0,0.19054,0.198
1613526,0,0,0.19054,0.198
1613527,0,0,0.10176,0.209
1613528,0,0,0.46706,0.099
1613529,0,0,0.93862,-0.022
1613530,0,0,0.52005,-0.121
1613531,0,0,0.90282,-0.033
1613532,0,0,0.52005,-0.121
1613533,0,0,0.32106,0.099
1613534,0,0,0.46706,0.099
1613535,0,0,0.32106,0.099
1613536,0,NA,NA,0
1613537,0,NA,NA,0
1613538,0,0,0.32106,0.099
1615910,0,0,0.68871,0.088
1615911,0,0,0.45689,0.154
1615912,0,0,0.82224,0.055
1615913,0,0,0.73612,0.077
1615914,0,0,0.73612,0.077
1615915,0,0,0.91056,0.033
1615916,0,0,1,0.011
1615917,0,0,1,-0.011
1615918,0,0,1,0.011
1615919,0,0,0.59673,0.11
1615920,0,0,0.83548,0.044
1615921,0,0,0.14347,0.22
1615922,0,0,0.14347,0.22
1615923,0,0,0.10176,0.209
1615924,0,0,0.19054,0.198
1615925,0,0,0.10176,0.209
1615926,0,0,0.72924,0.066
1615927,0,0,0.69953,0.077
1615928,0,0,0.19054,0.198
1615929,0,0,0.46706,0.099
1615930,0,0,0.46706,0.099
1615931,0,0,0.52005,-0.121
1615932,0,0,0.90282,-0.033
1615933,0,0,0.64654,0.099
1615934,0,0,0.52005,-0.121
1615935,0,0,0.53326,-0.11
1615936,0,0,0.46706,0.099
1615937,0,0,0.32106,0.099
1615938,0,0,0.32106,0.099
1615939,0,0,0.32106,0.099
1615940,0,0,0.32106,0.099
1618310,0,0,0.90282,0.033
1618311,0,0,0.86,-0.044
1618312,0,0,0.95312,-0.022
1618313,0,0,0.68871,0.088
1618314,0,0,0.52901,0.132
1618315,0,0,0.73612,0.077
1618316,0,0,1,-0.011
1618317,0,0,1,0.011
1618318,0,0,1,0.011
1618319,0,0,0.91056,0.033
1618320,0,0,1,0.011
1618321,0,0,0.59673,0.11
1618322,0,0,0.62797,0.088
1618323,0,0,1,0.011
1618324,0,0,0.10176,0.209
1618325,0,0,0.62797,0.088
1618326,0,0,0.69953,0.077
1618327,0,0,0.69953,0.077
1618328,0,0,0.69953,0.077
1618329,0,0,1,0
1618330,0,0,0.69953,0.077
1618331,0,0,0.93862,-0.022
1618332,0,0,0.52005,-0.121
1618333,0,0,0.90282,-0.033
1618334,0,0,1,0
1618335,0,0,0.60651,0.11
1618336,0,0,0.52901,0.132
1618337,0,0,0.90282,-0.033
1618338,0,0,0.93862,0.022
1618339,0,0,0.93862,0.022
1618340,0,0,0.46706,0.099
1620712,0,0,0.86,-0.044
1620713,0,0,0.68871,0.088
1620714,0,0,0.68871,0.088
1620715,0,0,0.82224,0.055
1620716,0,0,0.7785,0.066
1620717,0,0,0.82224,0.055
1620718,0,0,0.82224,0.055
1620719,0,0,1,0.011
1620720,0,0,1,0.011
1620721,0,0,0.91056,0.033
1620722,0,0,1,0.011
1620723,0,0,0.59673,0.11
1620724,0,0,0.59673,0.11
1620725,0,0,0.72924,0.066
1620726,0,0,0.14347,0.22
1620727,0,0,0.62797,0.088
1620728,0,0,1,0
1620729,0,0,0.68871,0.088
1620730,0,0,0.69953,0.077
1620731,0,0,0.52901,0.132
1620732,0,0,0.68871,0.088
1620733,0,0,0.62528,-0.099
1620734,0,0,0.90282,-0.033
1620735,0,0,0.68871,0.088
1620736,0,0,0.64654,0.099
1620737,0,0,0.90282,-0.033
1620738,0,0,0.53326,-0.11
1620739,0,0,0.93862,0.022
1620740,0,0,0.46706,0.099
1623115,0,0,0.68871,0.088
1623116,0.091,1.3,0.39066,0.176
1623117,0,0,0.91056,0.033
1623118,0,0,0.91056,0.033
1623119,0,0,1,-0.011
1623120,0,0,1,0.011
1623121,0,0,1,0.011
1623122,0,0,0.91056,-0.033
1623123,0,0,1,0.011
1623124,0,0,0.82224,0.055
1623125,0,0,1,0.011
1623126,0,0,0.59673,0.11
1623127,0,0,0.86,0.044
1623128,0,0,0.14347,0.22
1623129,0,0,0.10176,0.209
1623130,0,0,1,-0.011
1623131,0,0,0.52901,0.132
1623132,0,0,0.52901,0.132
1623133,0,0,0.45689,0.154
1623134,0.004,0.11,0.39066,0.176
1623135,0,0,0.45689,0.154
1623136,0,0,0.45689,0.154
1623137,0,0,0.45689,0.154
1623138,0,0,1,0
1623139,0,0,0.52005,-0.121
1623140,0,0,0.46706,0.099
1623141,0,0,0.46706,0.099
1623142,0,0,0.32106,0.099
1625520,0,0,1,-0.011
1625521,0,0,1,0.011
1625522,0,0,1,-0.011
1625523,0,0,0.91056,-0.033
1625524,0,0,0.9561,-0.022
1625525,0,0,0.9561,-0.022
1625526,0,0,0.91166,-0.033
1625527,0,0,1,0.011
1625528,0,0,0.59673,0.11
1625529,0,0,1,-0.011
1625530,0,0,0.7688,0.066
1625531,0,0,0.62797,0.088
1625532,0,0,0.72924,0.066
1625533,0,0,0.59673,0.11
1625534,0,0,0.51784,0.132
1625535,0,0,0.37786,0.176
1625536,0,0,0.6532,0.099
1625537,0,0,0.6532,0.099
1625538,0,0,0.91056,0.033
1625539,0,0,0.45689,0.154
1625540,0,0,0.90282,-0.033
1625541,0,0,0.53326,-0.11
1625542,0,0,0.46706,0.099
1625543,0,0,0.46706,0.099
1625544,0,0,0.32106,0.099
1627925,-0.062,-0.25,0.86883,-0.044
1627926,-0.07,-0.28,0.86883,-0.044
1627927,0,0,0.9561,-0.022
1627928,0,0,1,0.011
1627929,0,0,1,-0.011
1627930,0,0,0.59673,0.11
1627931,0,0,0.51784,0.132
1627932,0,0,1,-0.011
1627933,0,0,0.68069,0.088
1627934,0.005,0.3,0.57435,0.121
1627935,0,0,0.44471,0.154
1627936,0,0,0.6532,0.099
1627937,0,0,0.6532,0.099
1627938,0.019,0.29,0.57435,0.121
1627939,0.006,0.19,0.33061,0.198
1627940,0,0,0.45689,0.154
1627941,0,0,1,0
1627942,0,0,0.52005,-0.121
1627943,0,0,0.46706,0.099
1627944,0,0,0.46706,0.099
1627945,0,0,0.46706,0.099
1627946,0,0,0.32106,0.099
1627947,0,0,0.32106,0.099
1627948,0,0,0.46706,0.099
1630328,-0.278,-0.83,0.91281,-0.033
1630329,-0.016,-0.05,0.91281,-0.033
1630330,0,0,0.82441,-0.055
1630331,0,0,1,0.011
1630332,0,0,0.59673,0.11
1630333,0,0,0.51784,0.132
1630334,0,0,0.73612,0.077
1630335,0,0,0.6532,0.099
1630336,0.005,0.15,0.57435,0.121
1630337,0,0,1,0.011
1630338,0,0,0.82224,0.055
1630339,0,0,0.82224,0.055
1630340,0.005,0.11,0.57435,0.121
1630341,0,0,0.86368,-0.044
1630342,0,0,1,0
1630343,0,0,0.62528,-0.099
1630344,0,0,0.46706,0.099
1630345,0,0,0.53326,-0.11
1630346,0,0,0.53326,-0.11
1630347,0,0,0.46706,0.099
1630348,0,0,0.46706,0.099
1630349,0,0,0.93862,0.022
1632730,-0.016,-0.04,1,-0.011
1632731,-0.08,-0.28,0.78398,-0.066
1632732,0,0,0.91056,0.033
1632733,0,0,0.91056,0.033
1632734,0,0,0.91056,0.033
1632735,0,0,0.6532,0.099
1632736,0.086,1.78,0.50032,0.143
1632737,0,0,0.6532,0.099
1632738,0,0,0.6532,0.099
1632739,0,0,0.73612,0.077
1632740,0,0,0.6532,0.099
1632741,0.176,2.28,0.50032,0.143
1632742,0.05,1.43,0.50032,0.143
1632743,0.033,1.05,0.50032,0.143
1632744,0,0,0.73612,0.077
1632745,0,0,0.73612,0.077
1632746,0,0,0.95312,-0.022
1632747,0,0,0.68871,0.088
1632748,0,0,0.95312,-0.022
1632749,0,0,0.83548,0.044
1632750,0,0,0.93862,0.022
1632754,0,0,0.46706,0.099
1632755,0,0,0.46706,0.099
1632756,0,0,0.32106,0.099
1632775,0,0,0.46706,0.099
1635130,-0.012,-0.05,0.86935,-0.044
1635131,0.092,0.26,1,0.011
1635132,-0.016,-0.04,1,-0.011
1635133,0.105,0.31,1,0.011
1635134,0,0,0.82441,-0.055
1635135,0,0,0.91166,-0.033
1635136,0,0,0.82224,0.055
1635137,0,0,1,0.011
1635138,0,0,0.82224,0.055
1635139,0,0,0.6532,0.099
1635140,0,0,0.6532,0.099
1635141,0,0,1,0.011
1635142,0.238,1.8,0.50032,0.143
1635143,0.01,0.17,0.57435,0.121
1635144,0.005,0.09,0.57435,0.121
1635145,0,0,0.82224,0.055
1635146,0,0,0.73612,0.077
1635147,0,0,0.6532,0.099
1635148,0,0,0.6532,0.099
1635149,0,0,0.6532,0.099
1635150,0,0,1,-0.011
1635151,0,0,0.54155,-0.121
1635152,0,0,0.81732,0.044
1635154,0,0,0.85573,0.033
1635155,0,0,0.85573,0.033
1635156,0,0,0.46706,0.099
1635157,0,0,0.93862,0.022
1635158,0,0,0.46706,0.099
1635169,0,0,0.46706,0.099
1635170,0,0,0.93862,-0.022
1635174,0,0,0.93862,-0.022
1635175,0,0,0.93862,-0.022
1635176,0,0,0.93862,-0.022
1635177,0,0,0.93862,-0.022
1635178,0,0,0.93862,-0.022
1635180,0,0,0.46706,0.099
1635181,0,0,0.93862,-0.022
1635184,0,0,0.81732,0.044
1635185,0,0,0.81732,0.044
1635208,0,NA,NA,0
1635209,0,NA,NA,0
1635210,0,NA,NA,0
1635211,0,NA,NA,0
1635212,0,NA,NA,0
1635213,0,NA,NA,0
1637531,0,0,1,0.011
1637532,0,0,0.82441,-0.055
1637533,-0.014,-0.05,0.86935,-0.044
1637534,-0.009,-0.03,0.95628,-0.022
1637535,-0.018,-0.05,1,-0.011
1637536,0.087,0.24,1,0.011
1637537,-0.044,-0.15,0.86935,-0.044
1637538,0,0,0.82224,0.055
1637539,0,0,0.6532,0.099
1637540,0.01,0.07,0.57435,0.121
1637541,0,0,1,0.011
1637542,0,0,0.82441,-0.055
1637543,-0.05,-0.19,0.82667,-0.055
1637544,0.329,1.97,0.50032,0.143
1637545,0,0,0.82224,0.055
1637546,0,0,0.82224,0.055
1637547,0.112,0.93,0.57435,0.121
1637548,0,0,0.91056,0.033
1637549,0,0,0.73612,0.077
1637550,0,0,0.6532,0.099
1637551,0,0,0.86368,-0.044
1637552,0,0,0.95312,-0.022
1637553,0,0,0.54155,-0.121
1637554,0,0,0.81732,0.044
1637555,0,0,0.81732,0.044
1637556,0,0,0.81732,0.044
1637557,0,0,0.83548,0.044
1637558,0,0,0.69953,-0.077
1637559,0,0,0.83548,0.044
1637560,0,0,0.93862,0.022
1637566,0,0,0.93862,-0.022
1637567,0,0,0.53326,-0.11
1637571,0,0,0.93862,-0.022
1637576,0,0,0.93862,-0.022
1637577,0,0,0.93862,-0.022
1637578,0,0,0.93862,-0.022
1637579,0,0,0.53326,-0.11
1637580,0,0,0.93862,-0.022
1637584,0,0,0.62797,-0.088
1637585,0,0,0.62797,-0.088
1637586,0,0,0.62797,-0.088
1637587,0,0,0.81732,0.044
1637594,0,0,0.60682,0.099
1637607,0,0,0.21485,0.121
1637608,0,0,0.21485,0.121
1637609,0,NA,NA,0
1637610,0,NA,NA,0
1637611,0,NA,NA,0
1637612,0,NA,NA,0
1637613,0,NA,NA,0
1637614,0,NA,NA,0
1637615,0,NA,NA,0
1637616,0,NA,NA,0
1637617,0,NA,NA,0
1637618,0,NA,NA,0
1639929,0,0,0.45689,0.154
1639930,0,0,0.60651,0.11
1639933,0,0,0.82224,-0.055
1639934,0,0,1,-0.011
1639935,0,0,1,0.011
1639936,0,0,1,0.011
1639937,-0.136,-0.44,0.74256,-0.077
1639938,-0.123,-0.35,0.91281,-0.033
1639939,-0.142,-0.45,0.74256,-0.077
1639940,-0.046,-0.17,0.6217,-0.11
1639941,0,0,0.91056,-0.033
1639942,0,0,0.91056,-0.033
1639943,-0.05,-0.18,0.86935,-0.044
1639944,-0.126,-0.41,0.74256,-0.077
1639945,-0.092,-0.32,0.82667,-0.055
1639946,0,0,0.91056,0.033
1639947,0,0,0.82224,0.055
1639948,0,0,0.82224,0.055
1639949,0.149,1.09,0.50032,0.143
1639950,0,0,0.82224,0.055
1639951,0,0,0.73612,0.077
1639952,0,0,0.6532,0.099
1639953,0,0,0.77477,-0.066
1639954,0,0,0.62528,-0.099
1639955,0,0,0.69953,-0.077
1639956,0,0,0.81732,0.044
1639957,0,0,0.85573,0.033
1639958,0,0,0.83548,0.044
1639959,0,0,0.60682,-0.099
1639960,0,0,0.60682,-0.099
1639961,0,0,0.93862,0.022
1639964,0,0,0.81732,0.044
1639966,0,0,0.81732,0.044
1639967,0,0,0.93862,-0.022
1639968,0,0,0.53326,-0.11
1639969,0,0,0.62797,-0.088
1639972,0,0,0.93862,-0.022
1639973,0,0,0.93862,-0.022
1639978,0,0,0.53326,-0.11
1639979,0,0,0.53326,-0.11
1639980,0,0,0.32869,-0.187
1639981,0,0,0.36781,-0.165
1639982,0,0,0.93862,-0.022
1639985,0,0,0.62797,-0.088
1639986,0,0,0.62528,-0.099
1639987,0,0,0.31759,-0.198
1639988,0,0,0.62797,-0.088
1639991,0,0,0.81732,0.044
1639992,0,0,0.14347,0.22
1639993,0,0,0.10588,0.242
1639994,0,0,0.10588,0.242
1639995,0,0,0.36815,0.154
1640007,0,0,0.21485,0.121
1640008,0,0,0.21485,0.121
1640009,0,0,0.21485,0.121
1640010,0,NA,NA,0
1640011,0,NA,NA,0
1640012,0,0,0.21485,0.121
1640013,0,NA,NA,0
1640014,0,NA,NA,0
1640015,0,NA,NA,0
1640016,0,NA,NA,0
1640017,0,NA,NA,0
1640018,0,NA,NA,0
1640019,0,NA,NA,0
1640020,0,NA,NA,0
1640021,0,NA,NA,0
1640022,0,NA,NA,0
1640023,0,NA,NA,0
1642331,0,0,0.82224,0.055
1642332,0.002,0.01,0.78313,0.066
1642333,0,0,0.6532,0.099
1642334,0,0,0.73612,0.077
1642335,0,0,0.60651,0.11
1642336,0,0,0.91056,0.033
1642337,0,0,0.91056,0.033
1642338,0,0,0.82224,0.055
1642339,0,0,1,-0.011
1642340,-0.053,-0.15,0.82667,-0.055
1642341,-0.313,-0.83,0.91281,-0.033
1642342,-0.066,-0.19,0.91281,-0.033
1642343,-0.148,-0.42,0.74256,-0.077
1642344,-0.12,-0.39,0.74256,-0.077
1642345,-0.05,-0.14,1,-0.011
1642346,0.128,0.35,1,0.011
1642347,0.136,0.41,1,0.011
1642348,-0.092,-0.31,0.91281,-0.033
1642349,-0.045,-0.19,0.86935,-0.044
1642350,0,0,0.82224,0.055
1642351,0,0,0.6532,0.099
1642352,0,0,1,0.011
1642353,0,0,0.6532,0.099
1642354,0,0,0.82224,0.055
1642355,0,0,0.81864,-0.055
1642356,0,0,0.62528,-0.099
1642357,0,0,0.62528,-0.099
1642358,0,0,0.69953,-0.077
1642359,0,0,0.81732,0.044
1642360,0,0,0.54155,-0.121
1642361,-0.006,-0.36,0.21699,-0.242
1642362,0,0,0.60682,-0.099
1642363,0,0,0.89763,-0.033
1642364,0,0,0.81732,0.044
1642365,0,0,0.93862,0.022
1642366,0,0,0.62797,-0.088
1642367,0,0,0.93862,0.022
1642368,0,0,0.62797,-0.088
1642369,0,0,0.60682,-0.099
1642370,0,0,0.60682,-0.099
1642371,0,0,0.60682,-0.099
1642372,0,0,0.31759,-0.198
1642374,0,0,0.53326,-0.11
1642375,0,0,0.93862,-0.022
1642377,0,0,0.93862,-0.022
1642381,0,0,0.62797,-0.088
1642382,0,0,0.39274,-0.165
1642383,0,0,0.30337,-0.187
1642384,0,0,0.62797,-0.088
1642385,0,0,0.62797,-0.088
1642387,0,0,0.62797,-0.088
1642388,0,0,0.54155,-0.121
1642389,0,0,0.54155,-0.121
1642390,0,0,0.69953,-0.077
1642392,0,0,0.72924,-0.066
1642393,0,0,0.60682,0.099
1642394,0,0,0.69953,0.077
1642395,0,0,0.10588,0.242
1642396,0,0,0.36815,0.154
1642406,0,0,0.44636,0.132
1642407,0,0,0.14347,0.22
1642408,0,0,0.14347,0.22
1642409,0,0,0.14347,0.22
1642410,0,0,0.21485,0.121
1642411,0,0,0.21485,0.121
1642412,0,0,0.21485,0.121
1642413,0,0,0.21485,0.121
1642414,0,0,0.21485,0.121
1642415,0,0,0.21485,0.121
1642416,0,0,0.21485,0.121
1642417,0,0,0.21485,0.121
1642418,0,NA,NA,0
1642419,0,NA,NA,0
1642420,0,NA,NA,0
1642421,0,NA,NA,0
1642422,0,NA,NA,0
1642423,0,NA,NA,0
1642424,0,NA,NA,0
1642425,0,NA,NA,0
1642426,0,NA,NA,0
1642427,0,NA,NA,0
1642428,0,NA,NA,0
1644734,0,0,1,0
1644735,0,0,0.9561,0.022
1644736,0.002,0.01,0.78313,0.066
1644737,0,0,0.91056,-0.033
1644738,0,0,1,0.011
1644739,0,0,0.82224,0.055
1644740,0,0,1,0.011
1644741,0,0,1,-0.011
1644742,-0.048,-0.17,0.86935,-0.044
1644743,-0.112,-0.36,0.74256,-0.077
1644744,-0.17,-0.45,0.91281,-0.033
1644745,0.115,0.28,1,0.011
1644746,0.118,0.29,1,0.011
1644747,0.118,0.29,1,0.011
1644748,-0.036,-0.09,1,-0.011
1644749,-0.072,-0.18,1,-0.011
1644750,-0.005,-0.02,1,-0.011
1644751,-0.052,-0.21,0.86935,-0.044
1644752,0.33,2.29,0.57435,0.121
1644753,0,0,0.82224,0.055
1644754,0,0,0.73612,0.077
1644755,0.01,0.23,0.57435,0.121
1644756,0,0,0.6532,0.099
1644757,0,0,0.44471,-0.154
1644758,0,0,0.62528,-0.099
1644759,0,0,0.86368,-0.044
1644760,0,0,0.81732,0.044
1644761,0,0,0.69953,-0.077
1644762,0,0,0.95312,-0.022
1644763,0,0,0.54155,-0.121
1644764,0,0,0.60682,-0.099
1644765,0,0,0.69953,-0.077
1644766,0,0,0.60682,-0.099
1644767,0,0,0.60682,-0.099
1644768,0,0,0.60682,-0.099
1644769,0,0,0.69953,-0.077
1644770,0,0,0.60682,-0.099
1644771,0,0,0.60682,-0.099
1644772,0,0,0.26399,-0.22
1644773,-0.002,-0.09,0.39066,-0.176
1644774,0,0,0.26399,-0.22
1644775,0,0,0.53326,-0.11
1644776,0,0,0.62797,-0.088
1644779,0,0,0.53326,-0.11
1644782,0,0,0.62797,-0.088
1644783,0,0,0.62797,-0.088
1644784,0,0,0.32869,-0.187
1644785,0,0,0.27184,-0.209
1644786,0,0,0.32869,-0.187
1644787,0,0,0.62797,-0.088
1644789,0,0,0.62797,-0.088
1644790,0,0,0.91056,-0.033
1644791,0,0,0.37786,-0.176
1644792,0,0,0.69953,-0.077
1644793,0,0,0.81732,0.044
1644794,0,0,0.69953,-0.077
1644795,0.002,0.09,0.33061,0.198
1644796,0,0,0.51784,0.132
1644797,0,0,0.60682,0.099
1644798,0,0,0.54155,0.121
1644803,0,0,0.10588,0.242
1644809,0,0,0.14347,0.22
1644810,0,0,0.06904,0.231
1644811,0,0,0.06904,0.231
1644812,0,0,0.21485,0.121
1644813,0,0,0.21485,0.121
1644814,0,0,0.21485,0.121
1644815,0,0,0.21485,0.121
1644816,0,0,0.14347,0.22
1644817,0,0,0.10588,0.242
1644818,0,0,0.3633,0.121
1644819,0,0,0.21485,0.121
1644820,0,0,0.21485,0.121
1644821,0,0,1,0.011
1644822,0,NA,NA,0
1644823,0,NA,NA,0
1644824,0,NA,NA,0
1644825,0,NA,NA,0
1644826,0,NA,NA,0
1644827,0,NA,NA,0
1644828,0,NA,NA,0
1644829,0,NA,NA,0
1644830,0,NA,NA,0
1644831,0,NA,NA,0
1644832,0,NA,NA,0
1647136,0,0,0.9561,0.022
1647137,-0.097,-0.31,0.95628,-0.022
1647138,0,0,1,0
1647139,0,0,0.9561,0.022
1647140,-0.01,-0.04,0.95628,-0.022
1647141,-0.104,-0.34,0.74256,-0.077
1647142,-0.295,-0.91,0.66142,-0.099
1647143,-0.248,-0.78,0.66142,-0.099
1647144,-0.004,-0.02,0.69999,-0.088
1647145,-0.313,-0.83,0.91281,-0.033
1647146,-0.03,-0.07,1,-0.011
1647147,-0.5,-1.11,0.91281,-0.033
1647148,-0.49,-1.06,1,-0.011
1647149,-0.5,-1.08,1,-0.011
1647150,-1.35,-2.75,0.82667,-0.055
1647151,-0.072,-0.18,1,-0.011
1647152,0.138,0.42,1,0.011
1647153,-0.053,-0.22,0.82667,-0.055
1647154,0.18,1.13,0.57435,0.121
1647155,0,0,0.73612,0.077
1647156,0,0,0.73612,0.077
1647157,0,0,0.82224,0.055
1647158,0,0,0.86368,-0.044
1647159,0,0,0.77477,-0.066
1647160,0,0,0.82224,0.055
1647161,0,0,0.62528,-0.099
1647162,0,0,0.44471,-0.154
1647163,0,0,0.77477,-0.066
1647164,0,0,0.73612,-0.077
1647165,0,0,0.52901,-0.132
1647166,0,0,0.60682,-0.099
1647167,0,0,0.60682,-0.099
1647168,0,0,0.54155,-0.121
1647169,-0.006,-0.35,0.21699,-0.242
1647170,0,0,0.60682,-0.099
1647171,0,0,0.69953,-0.077
1647172,0,0,0.26399,-0.22
1647173,0,0,0.54155,-0.121
1647174,0,0,0.26399,-0.22
1647175,0,0,0.73612,-0.077
1647176,0,0,0.26399,-0.22
1647177,0,0,0.56182,-0.11
1647178,0,0,0.53326,-0.11
1647180,0,0,0.53326,-0.11
1647186,0,0,0.39274,-0.165
1647187,0,0,0.95514,0.022
1647188,0,0,0.86598,-0.044
1647189,0,0,0.69953,-0.077
1647190,0,0,0.62797,-0.088
1647191,0,0,0.31759,-0.198
1647192,0,0,1,0
1647193,0,0,1,-0.011
1647194,0,0,0.26399,-0.22
1647195,0,0,0.69953,-0.077
1647196,0,0,0.68871,-0.088
1647197,0,0,0.6532,0.099
1647198,0.006,0.2,0.57435,0.121
1647199,0.005,0.19,0.43168,0.165
1647200,0.003,0.1,0.57435,0.121
1647204,0,0,0.10588,0.242
1647205,0,0,0.10588,0.242
1647206,0,0,0.14347,0.22
1647207,0,0,0.14347,0.22
1647208,0,0,0.44636,0.132
1647210,0,0,0.69953,0.077
1647211,0,0,0.14347,0.22
1647212,0,0,0.06904,0.231
1647213,0,0,0.21485,0.121
1647214,0,0,0.21485,0.121
1647215,0,0,0.06904,0.231
1647216,0,0,0.14347,0.22
1647217,0,0,0.10588,0.242
1647218,0,0,0.44636,0.132
1647219,0,0,0.44636,0.132
1647220,0,0,0.44636,0.132
1647221,0,0,0.44636,0.132
