"nie_malla_modi_id","sen_slope_pnm12","sen_slope_per_pnm12","p_value_pnm12","tau_pnm12"
1671138,-2.447,-2.92,0.58407,-0.121
1671139,-2.781,-2.87,0.38107,-0.187
1671140,-2.701,-2.8,0.38107,-0.187
1671141,-2.155,-2.63,0.51122,-0.143
1671142,-2.253,-2.56,0.58407,-0.121
1671143,-1.029,-1.54,0.66142,-0.099
1671144,0.24,0.55,0.74256,0.077
1671145,-0.646,-1.06,0.74256,-0.077
1671146,-1.23,-1.67,0.58407,-0.121
1671147,-1.652,-2.15,0.51122,-0.143
1671148,1.142,2.39,0.82667,0.055
1671149,1.12,3.97,0.51122,0.143
1671150,0.438,2.95,0.54644,0.132
1671151,0,0,1,0
1671152,0.005,0.04,0.82615,0.055
1671153,0.761,2.52,0.58407,0.121
1671154,0.377,0.7,0.91281,0.033
1671155,-1.238,-1.67,0.74256,-0.077
1671156,-2.632,-2.86,0.58407,-0.121
1671157,-3.13,-3.01,0.51122,-0.143
1671158,-3.49,-2.96,0.51122,-0.143
1671159,-3.616,-3.23,0.51122,-0.143
1671160,-3.64,-3.06,0.51122,-0.143
1671161,-3.46,-3.13,0.51122,-0.143
1671162,-3.735,-3.06,0.51122,-0.143
1671163,-4.737,-3.46,0.51122,-0.143
1671164,-4.205,-3.28,0.51122,-0.143
1671165,-4.04,-3.35,0.51122,-0.143
1671166,-3.955,-3.6,0.51122,-0.143
1671167,-4.042,-3.25,0.51122,-0.143
1671168,-4.187,-3.4,0.51122,-0.143
1671169,-3.527,-3.06,0.51122,-0.143
1671170,-3.973,-3.66,0.51122,-0.143
1671171,-3.922,-3.64,0.51122,-0.143
1671172,-2.574,-2.79,0.58407,-0.121
1671173,-2.164,-2.65,0.66142,-0.099
1671174,-1.847,-2.52,0.66142,-0.099
1671175,-0.976,-1.56,0.82667,-0.055
1671176,-0.607,-1.21,1,-0.011
1671177,-0.669,-1.44,0.74256,-0.077
1671178,-0.615,-1.25,0.91281,-0.033
1671179,-0.707,-1.61,0.82667,-0.055
1671180,-0.733,-1.42,0.91281,-0.033
1671181,-0.508,-1.01,0.91281,-0.033
1671182,-0.955,-1.74,0.82667,-0.055
1671183,-0.916,-1.72,0.74256,-0.077
1671184,-0.774,-1.65,0.82667,-0.055
1671185,-1.001,-2.22,0.74256,-0.077
1671186,-1.097,-2.33,0.74256,-0.077
1671187,-0.674,-1.35,0.74256,-0.077
1671188,-0.73,-1.72,0.82667,-0.055
1671189,-0.686,-1.63,0.82667,-0.055
1671190,-0.612,-1.55,0.74256,-0.077
1671191,-0.371,-1.05,0.66142,-0.099
1671192,-0.4,-1.15,0.74256,-0.077
1671193,-0.768,-1.72,0.74256,-0.077
1671194,-0.717,-1.63,0.82667,-0.055
1671195,-0.398,-0.99,0.82667,-0.055
1671196,-0.317,-0.89,0.66142,-0.099
1671197,-0.247,-0.83,0.91281,-0.033
1671198,-0.029,-0.1,0.91281,-0.033
1671199,-0.214,-0.84,0.91281,-0.033
1671200,-0.187,-0.63,0.91281,-0.033
1671201,-0.08,-0.25,0.91281,-0.033
1671202,-0.361,-1.58,0.74256,-0.077
1671203,-0.435,-2.41,0.74256,-0.077
1671204,0.188,0.79,0.91281,0.033
1671205,-0.055,-0.25,0.91281,-0.033
1671206,-0.003,-0.01,1,-0.011
1671207,-0.22,-0.61,1,-0.011
1671208,-0.247,-0.64,1,-0.011
1671209,-0.274,-0.72,1,-0.011
1671210,-0.293,-0.8,0.91281,-0.033
1671211,-0.1,-0.33,1,-0.011
1671212,-0.348,-0.95,0.82667,-0.055
1671213,-0.428,-0.99,0.91281,-0.033
1671214,-1.01,-2.14,0.82667,-0.055
1671215,-0.745,-1.62,0.82667,-0.055
1671216,-0.817,-1.76,0.82667,-0.055
1671217,-0.904,-1.71,0.66142,-0.099
1671218,-0.915,-1.89,0.66142,-0.099
1671219,-0.839,-1.86,0.66142,-0.099
1671220,-1.075,-2.52,0.66142,-0.099
1671221,-0.995,-2.39,0.66142,-0.099
1671222,-1.067,-2.54,0.66142,-0.099
1671223,-1.19,-2.77,0.58407,-0.121
1671224,-1.166,-2.91,0.58407,-0.121
1671225,-1.086,-2.73,0.51122,-0.143
1671226,-1.35,-2.88,0.44342,-0.165
1671227,-1.073,-2.8,0.38107,-0.187
1671228,-1.206,-4.33,0.27356,-0.231
1671229,-1.95,-6.85,0.18889,-0.275
1671230,-1.76,-5.75,0.29754,-0.22
1671231,-1.74,-6.34,0.27356,-0.231
1671232,-1.482,-7.01,0.32442,-0.209
1671233,-1.665,-6.93,0.32442,-0.209
1671234,-1.78,-6.1,0.18889,-0.275
1671235,-0.988,-4.77,0.38107,-0.187
1671236,-2.02,-8.03,0.27356,-0.231
1671237,-1.463,-4.64,0.51122,-0.143
1671238,-1.721,-5.49,0.38107,-0.187
1671239,-0.942,-5.42,0.38107,-0.187
1671240,-2.1,-8,0.32442,-0.209
1671241,-0.757,-4.21,0.54644,-0.132
1671242,-0.216,-1.54,0.78398,-0.066
1671243,-0.068,-0.76,0.86935,-0.044
1671244,-0.051,-0.74,0.69999,-0.088
1671245,-0.005,-0.13,0.73927,-0.077
1671246,-0.005,-0.12,0.73927,-0.077
1671247,-0.055,-0.83,0.62029,-0.11
1671248,-0.041,-1,0.62029,-0.11
1671249,0,0,0.82224,-0.055
1671250,0,0,0.82224,-0.055
1671251,0,0,0.82224,-0.055
1671252,-0.002,-0.04,0.73927,-0.077
1671253,-0.039,-0.8,0.62029,-0.11
1671254,-0.044,-0.7,0.50824,-0.143
1671255,-0.041,-0.72,0.54483,-0.132
1671256,-0.055,-0.9,0.47422,-0.154
1671257,-0.042,-0.77,0.54483,-0.132
1671258,-0.039,-0.71,0.50824,-0.143
1671259,-0.022,-0.48,0.37772,-0.187
1671260,-0.017,-0.38,0.40896,-0.176
1671261,-0.015,-0.38,0.40896,-0.176
1671262,-0.014,-0.38,0.50564,-0.143
1671263,-0.016,-0.37,0.40896,-0.176
1671264,-0.01,-0.27,0.65722,-0.099
1671265,-0.016,-0.42,0.3748,-0.187
1671266,0,0,0.68069,-0.088
1671267,0,0,0.68069,-0.088
1671268,0,0,0.54155,-0.121
1671269,0,0,0.60682,-0.099
1671270,0,0,0.62528,-0.099
1671271,0,0,0.62528,-0.099
1671272,0,0,0.51784,-0.132
1671273,0,0,0.62528,-0.099
1671274,0,0,0.46383,-0.143
1671275,0,0,0.89763,-0.033
1671276,0,0,1,0
1671277,0,0,0.48831,-0.11
1671278,0,0,0.48831,-0.11
1671279,0,0,0.48831,-0.11
1671280,0,0,0.48831,-0.11
1671281,0,0,0.46706,-0.099
1671282,0,0,0.80408,0.033
1673508,0.02,1.29,0.54483,0.132
1673509,0.015,0.71,0.78313,0.066
1673510,0.015,0.48,0.86935,0.044
1673511,0.015,0.41,0.86935,0.044
1673512,0.014,0.35,0.86935,0.044
1673513,0.013,0.29,0.86935,0.044
1673514,0.018,0.36,0.78398,0.066
1673515,0.07,1.14,0.476,0.154
1673517,0.042,0.43,1,0.011
1673518,-0.56,-3.06,0.51122,-0.143
1673519,-1.507,-4.43,0.32442,-0.209
1673520,-1.02,-2,0.74256,-0.077
1673521,-0.573,-1.08,0.82667,-0.055
1673522,-1.14,-2.12,0.66142,-0.099
1673523,-1.469,-2.6,0.66142,-0.099
1673524,-0.71,-1.39,0.66142,-0.099
1673525,-1.032,-1.78,0.66142,-0.099
1673526,-0.285,-0.65,0.91281,-0.033
1673527,-0.832,-2.82,0.58407,-0.121
1673528,-0.87,-3.07,0.58407,-0.121
1673529,0.121,0.25,1,0.011
1673530,-0.176,-0.54,1,-0.011
1673531,-0.316,-1.23,1,-0.011
1673532,-0.253,-1,0.91281,-0.033
1673533,-0.137,-0.41,1,-0.011
1673534,0.269,0.68,1,0.011
1673535,0.16,0.33,0.91281,0.033
1673536,-0.168,-0.29,1,-0.011
1673537,0.044,0.08,1,0.011
1673538,-0.893,-1.54,0.82667,-0.055
1673539,-1.244,-1.91,0.66142,-0.099
1673540,-2.38,-2.98,0.51122,-0.143
1673541,-2.781,-3.03,0.38107,-0.187
1673542,-2.672,-2.76,0.38107,-0.187
1673543,-2.176,-2.06,0.44342,-0.165
1673544,-2.37,-2.35,0.51122,-0.143
1673545,-1.412,-1.67,0.51122,-0.143
1673546,0.894,1.92,0.74256,0.077
1673547,-0.536,-0.87,0.74256,-0.077
1673548,-1.17,-1.46,0.58407,-0.121
1673549,-1.614,-1.9,0.58407,-0.121
1673550,0.12,0.21,1,0.011
1673551,0.906,2.75,0.51122,0.143
1673552,0.005,0.05,0.86935,0.044
1673553,0.638,3.05,0.35131,0.198
1673554,0.46,3.17,0.476,0.154
1673555,0.775,3.78,0.476,0.154
1673556,0.536,1.56,0.66142,0.099
1673557,-0.877,-1.46,0.74256,-0.077
1673558,-2.478,-2.79,0.58407,-0.121
1673559,-3.422,-3.06,0.51122,-0.143
1673560,-4.195,-3.29,0.51122,-0.143
1673561,-4.37,-3.3,0.51122,-0.143
1673562,-4.942,-3.52,0.51122,-0.143
1673563,-4.27,-3.2,0.51122,-0.143
1673564,-4.575,-3.6,0.51122,-0.143
1673565,-5.058,-3.59,0.44342,-0.165
1673566,-4.725,-3.61,0.44342,-0.165
1673567,-4.09,-3.31,0.51122,-0.143
1673568,-3.965,-3.4,0.51122,-0.143
1673569,-4.226,-3.36,0.51122,-0.143
1673570,-4.246,-3.28,0.51122,-0.143
1673571,-4.116,-3.38,0.51122,-0.143
1673572,-3.64,-3.42,0.51122,-0.143
1673573,-3.607,-3.54,0.51122,-0.143
1673574,-3.627,-3.48,0.51122,-0.143
1673575,-2.876,-3,0.58407,-0.121
1673576,-2.199,-2.71,0.66142,-0.099
1673577,-1.065,-1.6,0.82667,-0.055
1673578,-0.963,-1.52,0.82667,-0.055
1673579,-0.692,-1.21,0.91281,-0.033
1673580,-0.67,-1.27,0.91281,-0.033
1673581,-0.645,-1.25,0.91281,-0.033
1673582,-0.677,-1.15,0.91281,-0.033
1673583,-0.79,-1.31,1,-0.011
1673584,-0.873,-1.41,0.91281,-0.033
1673585,-0.54,-0.92,0.91281,-0.033
1673586,-0.961,-1.86,0.82667,-0.055
1673587,-0.854,-1.61,0.74256,-0.077
1673588,-1.533,-2.79,0.74256,-0.077
1673589,-1.42,-2.62,0.74256,-0.077
1673590,-1.004,-2.04,0.74256,-0.077
1673591,-1.002,-2.11,0.74256,-0.077
1673592,-0.947,-2.06,0.74256,-0.077
1673593,-0.633,-1.45,0.82667,-0.055
1673594,-0.555,-1.42,0.74256,-0.077
1673595,-0.811,-1.78,0.74256,-0.077
1673596,-0.883,-1.76,0.82667,-0.055
1673597,-0.724,-1.58,0.82667,-0.055
1673598,-0.68,-1.51,0.82667,-0.055
1673599,-0.373,-0.88,0.82667,-0.055
1673600,-0.324,-0.83,0.74256,-0.077
1673601,-0.296,-0.83,0.74256,-0.077
1673602,-0.254,-0.74,0.82667,-0.055
1673603,-0.18,-0.5,0.82667,-0.055
1673604,-0.163,-0.56,0.82667,-0.055
1673605,-0.19,-0.66,0.82667,-0.055
1673606,0.03,0.09,1,0.011
1673607,-0.028,-0.08,1,-0.011
1673608,-0.017,-0.05,1,-0.011
1673609,-0.263,-0.68,1,-0.011
1673610,-0.998,-2.14,0.74256,-0.077
1673611,-0.339,-0.78,0.91281,-0.033
1673612,-0.335,-0.9,0.91281,-0.033
1673613,-0.09,-0.3,1,-0.011
1673614,-0.386,-1.11,0.82667,-0.055
1673615,-0.44,-1.12,0.82667,-0.055
1673616,-0.97,-2.02,0.82667,-0.055
1673617,-0.906,-1.63,0.74256,-0.077
1673618,-0.945,-1.67,0.66142,-0.099
1673619,-0.77,-1.24,0.82667,-0.055
1673620,-1.148,-1.93,0.66142,-0.099
1673621,-1.337,-2.72,0.66142,-0.099
1673622,-1.381,-2.72,0.66142,-0.099
1673623,-1.424,-2.89,0.58407,-0.121
1673624,-1.437,-2.89,0.51122,-0.143
1673625,-1.41,-2.93,0.44342,-0.165
1673626,-1.533,-3.21,0.44342,-0.165
1673627,-1.702,-3.49,0.44342,-0.165
1673628,-1.718,-3.47,0.44342,-0.165
1673629,-2.05,-4.33,0.44342,-0.165
1673630,-1.821,-4.75,0.32442,-0.209
1673631,-1.766,-5.29,0.27356,-0.231
1673632,-1.157,-3.1,0.32442,-0.209
1673633,-2.312,-7.73,0.27356,-0.231
1673634,-1.3,-5.26,0.38107,-0.187
1673635,-1.815,-6.14,0.22844,-0.253
1673636,-2.282,-7.42,0.22844,-0.253
1673637,-1.75,-6.53,0.38107,-0.187
1673638,-1.73,-6.73,0.32442,-0.209
1673639,-1.32,-3.68,0.38107,-0.187
1673640,-1.43,-4.56,0.32442,-0.209
1673641,-2.158,-8.62,0.32442,-0.209
1673642,-0.984,-3.06,0.44342,-0.165
1673643,-2.02,-8.16,0.38107,-0.187
1673644,0,0,1,0
1673645,-0.006,-0.07,0.95628,-0.022
1673646,-0.031,-0.6,0.78313,-0.066
1673647,-0.045,-0.67,0.69999,-0.088
1673648,-0.037,-0.48,0.82615,-0.055
1673649,-0.049,-0.71,0.78313,-0.066
1673650,-0.005,-0.13,0.73927,-0.077
1673651,-0.028,-0.66,0.86883,-0.044
1673652,-0.005,-0.13,0.73927,-0.077
1673653,-0.002,-0.05,0.73927,-0.077
1673654,-0.041,-0.75,0.69999,-0.088
1673655,-0.066,-1.01,0.54483,-0.132
1673656,-0.08,-1.05,0.47422,-0.154
1673657,-0.073,-0.97,0.47422,-0.154
1673658,-0.032,-0.37,0.78398,-0.066
1673659,-0.067,-0.88,0.6217,-0.11
1673660,-0.045,-0.72,0.47422,-0.154
1673661,-0.04,-0.66,0.47422,-0.154
1673662,-0.015,-0.32,0.62029,-0.11
1673663,-0.013,-0.31,0.40896,-0.176
1673664,-0.013,-0.34,0.40896,-0.176
1673665,-0.01,-0.27,0.65722,-0.099
1673666,0,0,0.86368,-0.044
1673667,0,0,0.68069,-0.088
1673668,0,0,0.7688,-0.066
1673669,0,0,0.68069,-0.088
1673670,0,0,0.62528,-0.099
1673671,0,0,0.60682,-0.099
1673672,0,0,0.62528,-0.099
1673673,0,0,0.62528,-0.099
1673674,0,0,0.51784,-0.132
1673675,0,0,0.62528,-0.099
1673676,0,0,0.62528,-0.099
1673677,0,0,0.54155,-0.121
1673678,0,0,0.94481,-0.022
1673679,0,0,0.48831,-0.11
1673680,0,0,1,0
1673681,0,0,1,0
1673682,0,0,0.48831,-0.11
1673683,0,0,0.58989,-0.088
1673684,0,0,0.80408,0.033
1673685,0,0,0.80408,0.033
1675910,0.002,0.15,0.86883,0.044
1675911,0,0,0.82441,0.055
1675912,0.018,0.63,0.78398,0.066
1675913,0.007,0.18,0.95628,0.022
1675914,0,0,1,0
1675915,0.002,0.04,0.95628,0.022
1675916,0.004,0.08,0.95628,0.022
1675917,0.085,1.29,0.41085,0.176
1675919,0.07,1.2,0.476,0.154
1675920,-0.3,-2.09,0.82667,-0.055
1675921,-1.572,-4.56,0.32442,-0.209
1675922,-0.516,-1.12,0.82667,-0.055
1675923,-0.76,-1.54,0.74256,-0.077
1675924,-1.408,-2.36,0.58407,-0.121
1675925,-1.404,-2.39,0.66142,-0.099
1675926,-0.769,-1.39,0.82667,-0.055
1675927,-1.68,-2.66,0.58407,-0.121
1675928,-0.568,-1.1,0.74256,-0.077
1675929,-0.867,-3,0.58407,-0.121
1675930,-0.322,-0.72,0.82667,-0.055
1675931,0.125,0.25,1,0.011
1675932,0.062,0.14,1,0.011
1675933,-0.142,-0.37,1,-0.011
1675934,-0.196,-0.55,1,-0.011
1675935,0.133,0.32,1,0.011
1675936,0.099,0.25,1,0.011
1675937,0.205,0.61,1,0.011
1675938,0.364,0.97,0.91281,0.033
1675939,-0.077,-0.19,1,-0.011
1675940,0.226,0.54,0.82667,0.055
1675941,0.092,0.18,1,0.011
1675942,-1.362,-2.02,0.66142,-0.099
1675943,-1.851,-2.29,0.51122,-0.143
1675944,-2.393,-2.39,0.51122,-0.143
1675945,-2.451,-2.33,0.44342,-0.165
1675946,-2.308,-2.12,0.51122,-0.143
1675947,-1.604,-1.81,0.51122,-0.143
1675948,-0.61,-0.98,0.70113,-0.088
1675949,-0.965,-1.4,0.66142,-0.099
1675950,-2.018,-2.26,0.51122,-0.143
1675951,-2.306,-2.38,0.58407,-0.121
1675952,-0.356,-0.59,0.74256,-0.077
1675953,0.774,2.52,0.51122,0.143
1675954,0.402,2.18,0.6217,0.11
1675955,0.885,2.09,0.74256,0.077
1675956,0.375,2.04,0.54644,0.132
1675957,0.392,2.17,0.476,0.154
1675958,0.688,1.42,0.74256,0.077
1675959,-1.137,-1.68,0.6217,-0.11
1675960,-2.656,-2.86,0.58407,-0.121
1675961,-3.28,-3.16,0.51122,-0.143
1675962,-4.19,-3.28,0.51122,-0.143
1675963,-4.635,-3.49,0.51122,-0.143
1675964,-4.737,-3.5,0.44342,-0.165
1675965,-4.988,-3.53,0.44342,-0.165
1675966,-4.942,-3.65,0.44342,-0.165
1675967,-4.717,-3.62,0.44342,-0.165
1675968,-4.61,-3.67,0.44342,-0.165
1675969,-3.908,-3.44,0.51122,-0.143
1675970,-4.643,-3.75,0.44342,-0.165
1675971,-5.038,-3.66,0.44342,-0.165
1675972,-4.136,-3.23,0.51122,-0.143
1675973,-4.122,-3.5,0.51122,-0.143
1675974,-4.01,-3.54,0.51122,-0.143
1675975,-3.344,-3.45,0.51122,-0.143
1675976,-3.56,-3.58,0.51122,-0.143
1675977,-3.997,-3.56,0.51122,-0.143
1675978,-2.763,-3.03,0.58407,-0.121
1675979,-2.301,-2.8,0.58407,-0.121
1675980,-2.06,-2.73,0.66142,-0.099
1675981,-1.538,-2.28,0.74256,-0.077
1675982,-1.027,-1.6,0.82667,-0.055
1675983,-1.075,-1.7,0.82667,-0.055
1675984,-1.033,-1.6,0.82667,-0.055
1675985,-1.583,-2.36,0.91281,-0.033
1675986,-1.652,-2.33,0.74256,-0.077
1675987,-0.892,-1.43,0.82667,-0.055
1675988,-0.836,-1.36,0.91281,-0.033
1675989,-1.257,-2.02,0.82667,-0.055
1675990,-1.635,-2.55,0.66142,-0.099
1675991,-1.887,-3.01,0.66142,-0.099
1675992,-1.283,-2.18,0.74256,-0.077
1675993,-1.53,-2.8,0.74256,-0.077
1675994,-1.397,-2.45,0.74256,-0.077
1675995,-1.27,-2.27,0.74256,-0.077
1675996,-0.969,-1.89,0.74256,-0.077
1675997,-1.334,-2.41,0.74256,-0.077
1675998,-1.33,-2.17,0.74256,-0.077
1675999,-1.493,-2.58,0.74256,-0.077
1676000,-0.617,-1.22,0.82667,-0.055
1676001,-0.44,-0.95,0.82667,-0.055
1676002,-0.523,-1.08,0.82667,-0.055
1676003,-0.603,-1.23,0.82667,-0.055
1676004,-0.353,-0.76,0.82667,-0.055
1676005,-0.314,-0.75,0.82667,-0.055
1676006,-0.11,-0.28,0.91281,-0.033
1676007,-0.284,-0.68,0.82667,-0.055
1676008,-0.275,-0.66,1,-0.011
1676009,-0.289,-0.68,1,-0.011
1676010,-0.304,-0.7,1,-0.011
1676011,-0.341,-0.74,0.91281,-0.033
1676012,-0.342,-0.8,0.91281,-0.033
1676013,-0.369,-0.87,0.91281,-0.033
1676014,-0.388,-0.93,0.91281,-0.033
1676015,-0.297,-0.9,0.91281,-0.033
1676016,-0.301,-1.01,0.74256,-0.077
1676017,-0.405,-1.08,0.74256,-0.077
1676018,-0.717,-1.33,0.74256,-0.077
1676019,-1.044,-1.43,0.58407,-0.121
1676020,-1.049,-1.39,0.66142,-0.099
1676021,-1.071,-1.39,0.58407,-0.121
1676022,-1.037,-1.41,0.58407,-0.121
1676023,-1.41,-2.28,0.66142,-0.099
1676024,-1.42,-2.28,0.66142,-0.099
1676025,-1.45,-2.34,0.66142,-0.099
1676026,-1.43,-2.41,0.66142,-0.099
1676027,-1.717,-2.81,0.66142,-0.099
1676028,-1.827,-2.91,0.66142,-0.099
1676029,-1.86,-2.98,0.58407,-0.121
1676030,-2.667,-4.01,0.51122,-0.143
1676031,-2.878,-4.91,0.44342,-0.165
1676032,-2.535,-4.67,0.44342,-0.165
1676033,-2.05,-4.46,0.44342,-0.165
1676034,-2.012,-4.12,0.44342,-0.165
1676035,-1.855,-4.91,0.27356,-0.231
1676036,-2.348,-7.47,0.32442,-0.209
1676037,-1.098,-2.61,0.51122,-0.143
1676038,-1.472,-3.84,0.32442,-0.209
1676039,-1.183,-3.27,0.32442,-0.209
1676040,-1.369,-4.17,0.27356,-0.231
1676041,-0.873,-2.09,0.44342,-0.165
1676042,-1.225,-3.43,0.38107,-0.187
1676043,-1.26,-3.35,0.51122,-0.143
1676044,-0.771,-2,0.74256,-0.077
1676045,-1.89,-7.46,0.44342,-0.165
1676046,0.152,1.5,0.86935,0.044
1676047,0.12,1.17,0.86935,0.044
1676048,0,0,1,0
1676049,-0.523,-3.75,0.54644,-0.132
1676050,-0.223,-1.87,0.78398,-0.066
1676051,-0.041,-0.64,0.69999,-0.088
1676052,-0.042,-0.67,0.78313,-0.066
1676053,-0.106,-1.17,0.70113,-0.088
1676054,-0.033,-0.69,0.86883,-0.044
1676055,-0.003,-0.09,0.73927,-0.077
1676056,-0.042,-0.66,0.62029,-0.11
1676057,-0.008,-0.1,0.95628,-0.022
1676058,-0.136,-1.33,0.70113,-0.088
1676059,-0.402,-3.57,0.6217,-0.11
1676060,-0.434,-3.69,0.54644,-0.132
1676061,-0.265,-2.59,0.6217,-0.11
1676062,0,0,1,0
1676063,-0.036,-0.59,0.47422,-0.154
1676064,-0.034,-0.55,0.47422,-0.154
1676065,-0.013,-0.24,0.62029,-0.11
1676066,-0.011,-0.3,0.50564,-0.143
1676067,0,0,0.77477,-0.066
1676068,0,0,0.86368,-0.044
1676069,0,0,0.68069,-0.088
1676070,0,0,0.80709,-0.055
1676071,0,0,0.54155,-0.121
1676072,0,0,0.46383,-0.143
1676073,0,0,0.39274,-0.165
1676074,0,0,0.39274,-0.165
1676075,0,0,0.62528,-0.099
1676076,0,0,0.62528,-0.099
1676077,0,0,0.62528,-0.099
1676078,0,0,0.62528,-0.099
1676079,0,0,0.54155,-0.121
1676080,0,0,0.69953,-0.077
1676081,0,0,0.94481,-0.022
1676082,0,0,0.79694,-0.055
1676083,0,0,1,-0.011
1676084,0,0,0.48831,-0.11
1676085,0,0,0.58989,-0.088
1676086,0,0,0.80408,0.033
1676087,0,0,0.80408,0.033
1676088,0,0,0.80408,0.033
1678314,0,0,0.9561,0.022
1678315,0,0,0.91166,0.033
1678316,-0.023,-0.56,0.91255,-0.033
1678317,-0.037,-0.77,0.86935,-0.044
1678318,0.042,0.58,0.70113,0.088
1678319,0.056,0.79,0.6217,0.11
1678322,0.027,0.21,1,0.011
1678323,-1.029,-3.67,0.51122,-0.143
1678324,-1.09,-2.69,0.66142,-0.099
1678325,-0.73,-1.71,0.82667,-0.055
1678326,-1,-1.77,0.74256,-0.077
1678327,-1.505,-2.51,0.66142,-0.099
1678328,-0.745,-1.38,0.66142,-0.099
1678329,-0.965,-1.81,0.74256,-0.077
1678330,-0.698,-1.5,0.82667,-0.055
1678331,-0.803,-1.98,0.74256,-0.077
1678332,-0.775,-1.65,0.74256,-0.077
1678333,-0.746,-1.17,0.91281,-0.033
1678334,-0.272,-0.47,0.91281,-0.033
1678335,0.128,0.27,1,0.011
1678336,0.131,0.28,1,0.011
1678337,0.088,0.17,1,0.011
1678338,0.231,0.52,1,0.011
1678339,0.26,0.51,1,0.011
1678340,0.426,0.86,0.91281,0.033
1678341,-0.18,-0.35,0.91281,-0.033
1678342,0.087,0.17,1,0.011
1678343,-0.188,-0.34,1,-0.011
1678344,-0.592,-1.02,0.74256,-0.077
1678345,-1.219,-1.69,0.58407,-0.121
1678346,-1.505,-1.83,0.51122,-0.143
1678347,-1.986,-2.21,0.51122,-0.143
1678348,-2.604,-2.45,0.51122,-0.143
1678349,-2.3,-2.33,0.58407,-0.121
1678350,-1.488,-1.85,0.58407,-0.121
1678351,-2.173,-2.39,0.58407,-0.121
1678352,-2.432,-2.41,0.58407,-0.121
1678353,-2.367,-2.59,0.58407,-0.121
1678354,-0.447,-0.73,0.74256,-0.077
1678355,0.595,2.7,0.66142,0.099
1678356,0.663,1.73,0.74256,0.077
1678357,-0.288,-0.49,0.82667,-0.055
1678358,0.556,1.68,0.66142,0.099
1678359,0.521,3.6,0.35131,0.198
1678360,0.942,4.28,0.29754,0.22
1678361,-0.466,-0.8,0.91281,-0.033
1678362,-1.259,-1.67,0.74256,-0.077
1678363,-2.743,-2.76,0.66142,-0.099
1678364,-3.636,-3.28,0.51122,-0.143
1678365,-3.728,-3.05,0.51122,-0.143
1678366,-4.192,-3.2,0.51122,-0.143
1678367,-4.902,-3.46,0.51122,-0.143
1678368,-4.755,-3.66,0.44342,-0.165
1678369,-4.05,-3.38,0.44342,-0.165
1678370,-3.628,-3.34,0.51122,-0.143
1678371,-3.538,-3.47,0.51122,-0.143
1678372,-4.655,-3.75,0.44342,-0.165
1678373,-5.002,-3.67,0.44342,-0.165
1678374,-4.95,-3.73,0.44342,-0.165
1678375,-4.162,-3.53,0.44342,-0.165
1678376,-3.782,-3.55,0.44342,-0.165
1678377,-3.646,-3.7,0.51122,-0.143
1678378,-3.602,-3.67,0.51122,-0.143
1678379,-3.868,-3.47,0.51122,-0.143
1678380,-3.848,-3.51,0.51122,-0.143
1678381,-3.532,-3.37,0.58407,-0.121
1678382,-3.13,-3.15,0.58407,-0.121
1678383,-3.064,-3.28,0.58407,-0.121
1678384,-2.679,-3.13,0.58407,-0.121
1678385,-2.674,-3.08,0.58407,-0.121
1678386,-2.684,-3.05,0.58407,-0.121
1678387,-2.631,-3.05,0.58407,-0.121
1678388,-2.584,-3.04,0.58407,-0.121
1678389,-2.487,-3.14,0.58407,-0.121
1678390,-2.421,-3.19,0.58407,-0.121
1678391,-2.103,-2.95,0.58407,-0.121
1678392,-1.552,-1.94,0.58407,-0.121
1678393,-2.066,-2.75,0.58407,-0.121
1678394,-1.924,-2.76,0.51122,-0.143
1678395,-1.383,-2.16,0.66142,-0.099
1678396,-1.652,-2.64,0.66142,-0.099
1678397,-1.318,-2.04,0.66142,-0.099
1678398,-1.236,-1.79,0.66142,-0.099
1678399,-1.212,-1.84,0.66142,-0.099
1678400,-1.051,-1.32,0.74256,-0.077
1678401,-1.37,-2,0.82667,-0.055
1678402,-0.905,-1.65,0.82667,-0.055
1678403,-0.484,-1.07,0.82667,-0.055
1678404,-0.451,-0.98,0.82667,-0.055
1678405,-0.541,-1.09,0.82667,-0.055
1678406,-0.487,-0.81,0.91281,-0.033
1678407,-0.606,-1.07,0.82667,-0.055
1678408,-0.594,-1.07,0.74256,-0.077
1678409,-0.582,-1.09,0.74256,-0.077
1678410,-0.454,-0.81,0.82667,-0.055
1678411,-0.526,-0.88,0.82667,-0.055
1678412,-0.551,-0.94,0.82667,-0.055
1678413,-1.103,-2.24,0.66142,-0.099
1678414,-0.363,-0.98,0.91281,-0.033
1678415,-0.28,-0.84,1,-0.011
1678416,-0.306,-0.92,0.91281,-0.033
1678417,-0.331,-1.01,0.91281,-0.033
1678418,-0.208,-0.72,0.82667,-0.055
1678419,-0.73,-1.83,0.74256,-0.077
1678420,-0.853,-1.76,0.74256,-0.077
1678421,-1.054,-1.43,0.58407,-0.121
1678422,-1.947,-2.32,0.38107,-0.187
1678423,-1.35,-1.63,0.58407,-0.121
1678424,-1.169,-1.45,0.51122,-0.143
1678425,-1.148,-1.44,0.51122,-0.143
1678426,-1.444,-1.84,0.51122,-0.143
1678427,-1.459,-2.07,0.58407,-0.121
1678428,-2.266,-3.8,0.51122,-0.143
1678429,-1.866,-3.03,0.58407,-0.121
1678430,-1.878,-3,0.58407,-0.121
