"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
1661571,-4,-1.89,0.32297,-0.209
1661572,0,0,1,0
1661573,1.333,0.7,0.54196,0.132
1661574,-1.333,-0.76,0.47016,-0.154
1661575,-1.333,-0.75,0.43599,-0.165
1661576,-2.667,-1.47,0.29117,-0.22
1661577,0,0,0.90873,-0.033
1661578,-1.455,-0.84,0.1288,-0.308
1661579,0,0,1,0
1661580,2,1,0.32297,0.209
1661581,-1.333,-0.74,0.6595,-0.099
1661582,0,0,0.95597,0.022
1661583,-1.556,-0.88,0.22186,-0.253
1661584,-2.667,-1.51,0.15174,-0.297
1661585,-3.2,-1.78,0.24768,-0.242
1661586,-1.6,-0.94,0.09575,-0.341
1661587,-1,-0.56,0.54237,-0.132
1661588,0,0,0.91139,0.033
1661589,-1.778,-0.93,0.3479,-0.198
1661590,-0.667,-0.37,0.78249,-0.066
1661591,-4,-2.31,0.03026,-0.44
1661592,-4,-2.33,0.02759,-0.451
1661593,-6,-3.34,0.01569,-0.495
1661594,-2.667,-1.68,0.0445,-0.407
1661595,0,0,0.69526,-0.088
1661596,-4,-2.18,0.13441,-0.308
1661597,-4.444,-2.16,0.13601,-0.308
1661598,-5.714,-2.83,0.03921,-0.418
1661599,-4.364,-2.26,0.04517,-0.407
1661600,-2.667,-1.39,0.2638,-0.231
1661601,-3.2,-1.74,0.10245,-0.33
1661602,-4,-2.2,0.02177,-0.462
1661603,-2.667,-1.6,0.08599,-0.352
1661604,-3.556,-2.07,0.0202,-0.473
1661605,-2.667,-1.52,0.08278,-0.352
1661606,-3.2,-1.83,0.0118,-0.505
1661607,-3.2,-1.79,0.02908,-0.44
1661608,-2.4,-1.36,0.22186,-0.253
1661609,-7.2,-3.97,0.00196,-0.626
1661610,-3.556,-2.02,0.01032,-0.516
1661611,-4,-2.3,0.00665,-0.549
1661612,-4.571,-2.57,0.00946,-0.527
1661613,-4,-2.31,0.06086,-0.385
1661614,-4.444,-2.74,0.00917,-0.527
1661615,-3.556,-2.19,0.06731,-0.374
1661616,-4,-2.42,0.05426,-0.396
1661617,-4,-2.45,0.06956,-0.374
1661618,-3.2,-2.08,0.02958,-0.44
1661619,-2.667,-1.81,0.22376,-0.253
1661620,-2.667,-1.87,0.40754,-0.176
1661621,-4,-2.58,0.1376,-0.308
1661622,-1.333,-0.82,0.65917,-0.099
1661623,0.8,0.52,0.74004,0.077
1661624,-1,-0.7,0.74004,-0.077
1661625,0,0,1,0
1661626,-3.556,-2.26,0.04561,-0.407
1661627,-2,-1.27,0.22376,-0.253
1661628,-4,-2.58,0.01097,-0.516
1661629,0,0,0.95597,0.022
1661630,0,0,1,0
1661631,-2,-1.29,0.20456,-0.264
1661632,-0.8,-0.54,0.53818,-0.132
1661633,0,0,1,0
1661634,0,0,0.82423,-0.055
1661635,-1.333,-1.05,0.47288,-0.154
1661636,0,0,0.86843,-0.044
1661637,-2.667,-2.37,0.47288,-0.154
1661638,-1.333,-1.15,0.69736,-0.088
1661639,-0.889,-0.81,0.65622,-0.099
1661640,-1.333,-1.43,0.50256,-0.143
1661641,-4.571,-5.24,0.08118,-0.352
1661642,-5.333,-6.91,0.03363,-0.418
1661643,-4.571,-5,0.18664,-0.264
1661644,-5.333,-7.12,0.08446,-0.341
1661645,0,0,0.05264,-0.341
1661646,0,0,0.16518,-0.231
1661647,0,0,0.06894,-0.319
1661648,-2.286,-2.39,0.29216,-0.22
1661649,-2.333,-2.62,0.28968,-0.22
1661650,-2.667,-2.21,0.10281,-0.33
1661651,-4.8,-4.27,0.0465,-0.407
1661652,-5,-6.25,0.1288,-0.308
1661653,0,0,0.72383,0.077
1661654,0,0,0.29846,0.198
1661655,0,0,1,-0.011
1661656,0,0,0.69834,0.077
1661657,0,0,0.72799,-0.066
1661658,0,0,0.35406,-0.143
1661659,0,0,0.35406,-0.143
1661660,0,0,0.85573,-0.033
1661661,0,0,0.31683,-0.154
1661662,0,0,0.31683,-0.154
1661663,0,0,0.81732,0.044
1661664,0,0,0.46706,-0.099
1661665,0,0,0.07656,-0.264
1661666,0,0,0.23925,-0.198
1661667,0,0,0.14601,-0.242
1663900,0,0,0.6198,-0.055
1663901,0,0,0.07656,-0.264
1663902,0,0,0.04469,-0.33
1663903,0,0,0.20311,-0.165
1663904,0,0,0.10588,-0.242
1663905,0,0,0.0154,-0.396
1663909,-5.333,-8.14,0.1689,-0.275
1663910,-6,-8.65,0.12108,-0.308
1663911,-8,-10.34,0.13241,-0.308
1663912,-2.286,-2.72,0.40466,-0.176
1663913,0,0,0.40967,-0.165
1663914,0,0,0.3891,0.176
1663915,0,0,1,0.011
1663916,0,0,0.91193,0.033
1663917,0,0,0.91193,0.033
1663918,0,0,0.91193,0.033
1663919,0,0,1,0.011
1663920,0,0,1,-0.011
1663921,0,0,0.91193,-0.033
1663922,0,0,0.82511,-0.055
1663923,-4,-2.59,0.0465,-0.407
1663924,-2,-1.17,0.18175,-0.275
1663925,-1.778,-1.04,0.30844,-0.209
1663926,0,0,0.81377,0.055
1663927,0,0,0.7309,0.077
1663928,0.889,0.5,0.69795,0.088
1663929,0,0,0.86804,0.044
1663930,0,0,0.91103,-0.033
1663931,0,0,0.95556,-0.022
1663932,0,0,0.86857,0.044
1663933,1.143,0.65,0.74004,0.077
1663934,-1.778,-1.03,0.43881,-0.165
1663937,-2.909,-1.89,0.13201,-0.308
1663938,-1.333,-0.83,0.6595,-0.099
1663939,-1,-0.63,0.4697,-0.154
1663940,-1.333,-0.91,0.50695,-0.143
1663941,-0.727,-0.5,0.57714,-0.121
1663942,-3.333,-2.06,0.03009,-0.44
1663943,-2.909,-1.93,0.06872,-0.374
1663944,-3.333,-1.97,0.2041,-0.264
1663945,-3,-1.73,0.2041,-0.264
1663946,0,0,0.73849,-0.077
1663947,-1.6,-0.84,0.29018,-0.22
1663948,0,0,0.65489,-0.099
1663949,-2.667,-1.35,0.13441,-0.308
1663950,-4.8,-2.28,0.05852,-0.385
1663951,-2.4,-1.2,0.10788,-0.33
1663952,1,0.48,0.74106,0.077
1663953,-0.727,-0.35,0.91255,-0.033
1663954,-1.455,-0.67,0.5818,-0.121
1663955,-1.455,-0.66,0.6595,-0.099
1663956,-4,-1.8,0.09712,-0.341
1663957,-3.556,-1.57,0.04105,-0.418
1663958,-1.6,-0.7,0.40754,-0.176
1663959,-0.667,-0.29,0.53605,-0.132
1663960,-1.143,-0.49,0.37431,-0.187
1663961,-2.286,-0.99,0.18444,-0.275
1663962,-2.286,-1.01,0.29413,-0.22
1663963,-2,-0.93,0.20225,-0.264
1663964,-2.286,-1.08,0.3782,-0.187
1663965,-2.4,-1.17,0.37626,-0.187
1663966,-2.4,-1.22,0.16181,-0.286
1663967,-2.667,-1.37,0.18444,-0.275
1663968,-4,-2.08,0.06844,-0.374
1663969,-4,-2.12,0.14631,-0.297
1663970,-3.429,-1.84,0.12153,-0.319
1663971,-2.182,-1.17,0.24624,-0.242
1663972,-2.667,-1.41,0.12266,-0.319
1663973,-1.333,-0.73,0.33891,-0.198
1663974,0,0,0.78052,0.066
1663975,-0.889,-0.43,0.74004,-0.077
1663976,-2.286,-1.19,0.26873,-0.231
1663977,-4,-2.15,0.0777,-0.363
1663978,-4,-2.2,0.06675,-0.374
1663979,-2.4,-1.36,0.20133,-0.264
1663980,-4,-2.18,0.06086,-0.385
1663981,-4.571,-2.41,0.06191,-0.385
1663982,-1.167,-0.63,0.86896,-0.044
1663983,0,0,1,0
1663984,-0.889,-0.49,0.58026,-0.121
1663985,-1,-0.53,0.61923,-0.11
1663986,-3.556,-1.99,0.13601,-0.308
1663987,-4,-2.27,0.03129,-0.44
1663988,-2,-1.02,0.44021,-0.165
1663989,-1.778,-0.98,0.24672,-0.242
1663990,0,0,0.95597,-0.022
1663991,-4,-1.98,0.06086,-0.385
1663992,-4,-2.01,0.1376,-0.308
1663993,-1.6,-0.85,0.3479,-0.198
1663994,-2,-1.15,0.16617,-0.286
1663995,-4,-2.43,0.03636,-0.429
1663996,-4,-2.27,0.01497,-0.495
1663997,-4,-2.34,0.02697,-0.451
1663998,-3.2,-1.7,0.08375,-0.352
1663999,-4,-1.95,0.15007,-0.297
1664000,-4,-1.95,0.09507,-0.341
1664001,-3.2,-1.72,0.05016,-0.396
1664002,-2.667,-1.43,0.10245,-0.33
1664003,-4,-2.14,0.07559,-0.363
1664004,-2,-1.08,0.18175,-0.275
1664005,-3.2,-1.75,0.03448,-0.429
1664006,-4.8,-2.6,0.01497,-0.495
1664007,-4.444,-2.41,0.01436,-0.495
1664008,-4,-2.24,0.00388,-0.582
1664009,-4.8,-2.51,0.01538,-0.495
1664010,-4.8,-2.51,0.01538,-0.495
1664011,-6.222,-3.41,0.0033,-0.593
1664012,-4,-2.25,0.0055,-0.56
1664013,-3.556,-2,0.01497,-0.495
1664014,-4,-2.28,0.09848,-0.341
1664015,-4.444,-2.59,0.03636,-0.429
1664016,-6.545,-3.77,0.00282,-0.604
1664017,-5.714,-3.45,0.00682,-0.549
1664018,-5.333,-3.19,0.00665,-0.549
1664019,-4.8,-3.01,0.00946,-0.527
1664020,-2,-1.28,0.31656,-0.209
1664021,0,0,0.78184,-0.066
1664022,-2,-1.4,0.43881,-0.165
1664023,-2.286,-1.52,0.31456,-0.209
1664024,1.6,1.15,0.6582,0.099
1664025,0,0,0.82423,0.055
1664026,-2.667,-2.26,0.31954,-0.209
1664027,0,0,0.82351,-0.055
1664028,-3,-2.11,0.0492,-0.396
1664029,-1.6,-1.07,0.43881,-0.165
1664030,-2,-1.33,0.37626,-0.187
1664031,-1.6,-0.93,0.57871,-0.121
1664032,-1.6,-0.98,0.43881,-0.165
1664033,-1.6,-1,0.31656,-0.209
1664034,-2.667,-1.64,0.13481,-0.308
1664035,0.615,0.4,0.53818,0.132
1664036,3,1.96,0.12304,0.319
1664037,0,0,0.91157,-0.033
1664038,3,2.03,0.37431,0.187
1664039,0,0,0.9557,0.022
1664040,-2.667,-1.78,0.44021,-0.165
1664041,0,0,0.65489,-0.099
1664042,-4,-4.64,0.0937,-0.341
1664043,-6,-8.12,0.03363,-0.418
1664044,-2.4,-3.8,0.1112,-0.308
1664045,0,0,0.23886,-0.231
1664046,0,0,0.17764,-0.253
1664047,0,0,0.17764,-0.253
1664048,0,0,0.09306,-0.297
1664049,0,0,0.21539,-0.242
1664050,-5.333,-5.96,0.06312,-0.374
1664051,-4,-3.68,0.09814,-0.341
1664052,-2.286,-1.82,0.1288,-0.308
1664053,-2.667,-2.11,0.1288,-0.308
1664054,-2.667,-2.35,0.14294,-0.297
1664055,-4.333,-3.99,0.08695,-0.352
1664056,-4,-3.95,0.13441,-0.308
1664057,0,0,0.91028,-0.033
1664058,0,0,0.82169,0.055
1664059,0,0,1,0.011
1664060,0,0,0.80638,-0.055
1664061,0,0,0.80638,-0.055
1664062,0,0,0.12685,-0.253
1664063,0,0,0.11134,-0.264
1664064,0,0,0.62399,-0.099
1664065,0,0,1,-0.011
1664066,0,0,0.95099,-0.022
1664067,0,0,0.85442,-0.044
1664068,0,0,0.19901,-0.242
1664069,0,0,0.30337,-0.187
1664070,0,0,0.24691,-0.209
1666300,0,NA,NA,0
1666302,0,0,0.6198,-0.055
1666303,0,0,0.07656,-0.264
1666304,0,0,0.48773,-0.121
1666305,0,0,0.10588,-0.242
1666306,0,0,0.08178,-0.308
1666307,0,0,0.08178,-0.308
1666308,-4.364,-9.3,0.0323,-0.396
1666311,-8,-10.51,0.11465,-0.319
1666312,-1.778,-1.45,0.26873,-0.231
1666313,-2,-1.52,0.26873,-0.231
1666314,-1.778,-1.23,0.19525,-0.264
1666315,0,0,1,-0.011
1666316,0,0,0.9099,0.033
1666317,0,0,0.61525,0.11
1666318,1.333,1.06,0.69824,0.088
1666319,2,1.78,0.61816,0.11
1666320,0,0,1,-0.011
1666321,0,0,1,-0.011
1666322,0,0,1,-0.011
1666323,0,0,0.86804,-0.044
1666324,0,0,0.91193,0.033
1666325,-2,-1.17,0.18175,-0.275
1666326,-2,-1.13,0.18444,-0.275
1666327,-2.667,-1.53,0.16747,-0.286
1666328,0,0,0.955,-0.022
1666329,0,0,0.7803,0.066
1666330,0,0,0.91139,-0.033
1666331,-1.333,-0.72,0.65622,-0.099
1666332,-0.8,-0.43,0.86896,-0.044
1666333,-2,-1.1,0.31954,-0.209
1666334,-2,-1.08,0.22186,-0.253
1666335,-1.778,-0.96,0.22186,-0.253
1666336,0,0,0.91139,-0.033
1666338,-2,-1.2,0.28767,-0.22
1666339,-1.333,-0.84,0.12353,-0.308
1666340,-3.2,-1.99,0.03227,-0.429
1666341,-3.2,-1.97,0.08407,-0.352
1666342,-0.889,-0.54,0.46693,-0.154
1666343,-1.6,-0.97,0.28767,-0.22
1666344,-1,-0.63,0.34245,-0.198
1666345,-1.778,-1.19,0.17812,-0.275
1666346,-2.667,-1.77,0.08278,-0.352
1666347,-4,-2.54,0.03337,-0.429
1666348,-3,-1.64,0.16747,-0.286
1666349,0,0,0.69374,-0.088
1666350,-4.8,-2.25,0.15174,-0.297
1666351,-4.8,-2.33,0.06844,-0.374
1666352,-4.8,-2.24,0.00403,-0.582
1666353,-2.4,-1.11,0.08567,-0.352
1666354,0,0,1,-0.011
1666355,0,0,0.95579,0.022
1666356,-2.286,-1.05,0.50867,-0.143
1666357,-2,-0.93,0.32151,-0.209
1666358,-2,-0.91,0.22186,-0.253
1666359,-3.2,-1.41,0.22376,-0.253
1666360,-0.889,-0.39,0.53987,-0.132
1666361,0,0,0.3922,-0.176
1666362,-0.889,-0.38,0.46878,-0.154
1666363,-1.6,-0.69,0.4032,-0.176
1666364,-2.667,-1.18,0.31905,-0.209
1666365,-3,-1.38,0.17446,-0.275
1666366,-2.667,-1.23,0.12,-0.319
1666367,-3.429,-1.64,0.03561,-0.429
1666368,-4.571,-2.18,0.0082,-0.538
1666369,-4.571,-2.23,0.04105,-0.418
1666370,-4,-1.97,0.02604,-0.451
1666371,-5.333,-2.69,0.02744,-0.451
1666372,-1.778,-0.95,0.29462,-0.22
1666373,-1.778,-0.95,0.37626,-0.187
1666374,-4,-2.16,0.04472,-0.407
1666375,-4,-2.12,0.0474,-0.407
1666376,-3,-1.61,0.24815,-0.242
1666377,-2.667,-1.42,0.29117,-0.22
1666378,-3,-1.62,0.26824,-0.231
1666379,-4,-2.13,0.1376,-0.308
1666380,-3.2,-1.75,0.17994,-0.275
1666381,-3.538,-1.85,0.0777,-0.363
1666382,-4.8,-2.39,0.0306,-0.44
1666383,-4.444,-2.24,0.09575,-0.341
1666384,-2.286,-1.21,0.44067,-0.165
1666385,-1.6,-0.85,0.50824,-0.143
1666386,-1.778,-0.99,0.24624,-0.242
1666387,-2.667,-1.49,0.27067,-0.231
1666388,-1.6,-0.84,0.74106,-0.077
1666389,-2.667,-1.39,0.24624,-0.242
1666390,-2.667,-1.39,0.20225,-0.264
1666391,-1.6,-0.81,0.50695,-0.143
1666392,-1.6,-0.81,0.54196,-0.132
1666393,-3,-1.51,0.22091,-0.253
1666394,-5.333,-2.6,0.00975,-0.527
1666395,-3.077,-1.71,0.05112,-0.396
1666396,-1.778,-1.01,0.12758,-0.308
1666397,-4,-2.44,0.02232,-0.462
1666398,-1.333,-0.81,0.28767,-0.22
1666399,-3.429,-1.85,0.07499,-0.363
1666400,-4,-2.14,0.10788,-0.33
1666401,-2.286,-1.11,0.37578,-0.187
1666402,-1.333,-0.66,0.7408,-0.077
1666403,-4.444,-2.33,0.03154,-0.429
1666404,-6,-3.01,0.01571,-0.473
1666405,-4,-2.08,0.07139,-0.363
1666406,-4,-2.07,0.14882,-0.297
1666407,-2.667,-1.42,0.34593,-0.198
1666408,-4,-2.08,0.14294,-0.297
1666409,-4,-2.07,0.19572,-0.264
1666410,-2.667,-1.39,0.1689,-0.275
1666411,-3.429,-1.67,0.2041,-0.264
1666412,-5.091,-2.55,0.01713,-0.484
1666413,-4.667,-2.6,0.00611,-0.549
1666414,-4,-2.25,0.02542,-0.451
1666415,-5.333,-2.97,0.00814,-0.538
1666416,-4,-2.14,0.12418,-0.319
1666417,-3.429,-1.91,0.20593,-0.264
1666418,-4,-2.08,0.05329,-0.396
1666419,-4.8,-2.67,0.00757,-0.538
1666420,-2.667,-1.53,0.03448,-0.429
1666421,-3.429,-1.92,0.078,-0.363
1666422,-2.286,-1.33,0.27067,-0.231
1666423,-0.889,-0.54,0.6582,-0.099
1666424,0,0,0.9548,0.022
1666425,3,1.97,0.29266,0.22
1666426,0,0,0.82494,0.055
1666427,0,0,0.95556,-0.022
1666428,0,0,0.82494,0.055
1666429,-0.889,-0.6,0.28362,-0.22
1666430,-1.333,-0.92,0.2638,-0.231
1666431,-2.667,-1.66,0.06844,-0.374
1666432,-3.2,-2.03,0.07379,-0.363
1666433,0,0,0.95614,-0.022
1666434,-3.2,-1.94,0.02697,-0.451
1666435,-2,-1.09,0.2448,-0.242
1666436,-2,-1.09,0.5818,-0.121
1666437,0,0,1,0
1666438,1.143,0.64,0.50824,0.143
1666439,1.333,0.82,0.40754,0.176
1666440,0,0,0.86857,-0.044
1666441,1.143,0.68,0.74106,0.077
1666442,1.143,0.67,0.82615,0.055
1666443,-3.556,-2.41,0.24815,-0.242
1666444,-8,-6.94,0.13361,-0.308
1666445,-2.286,-3.47,0.15754,-0.275
1666446,-5,-5.34,0.10849,-0.319
1666447,0,0,0.12626,-0.286
1666448,0,0,0.47771,-0.143
1666449,-2.667,-3.08,0.30216,-0.209
1666450,-6,-7.09,0.05088,-0.396
1666451,-9.6,-12.79,0.02466,-0.451
1666452,-4.444,-4.78,0.08695,-0.352
1666453,-4,-4.28,0.09677,-0.341
1666454,-4,-3.95,0.13361,-0.308
1666455,-4,-4.39,0.11542,-0.319
1666456,-4.444,-4.9,0.10571,-0.33
1666457,-4.444,-4.71,0.0937,-0.341
1666458,-4,-3.82,0.13441,-0.308
1666459,-4,-3.48,0.24431,-0.242
1666460,0,0,1,-0.011
1666461,0,0,0.81864,0.055
1666462,0,0,0.95296,-0.022
1666463,0,0,0.66856,-0.088
1666464,0,0,0.30136,-0.187
1666465,0,0,0.40967,-0.165
1666466,-4.833,-6.2,0.25005,-0.231
1666467,0,0,0.60769,-0.11
1666468,0,0,0.61451,0.11
1666469,-1.6,-2.21,0.32902,-0.198
1666470,0,0,0.15952,-0.264
1666471,0,0,0.30337,-0.187
1666472,0,0,0.71613,-0.055
1666473,0,0,0.32106,-0.099
1666475,0,0,0.32106,-0.099
1668702,0,NA,NA,0
1668703,0,0,0.6198,-0.055
1668704,0,0,0.20311,-0.165
1668705,0,0,0.00694,-0.44
1668706,-10.9,-21.4,0.00822,-0.462
1668707,-14.4,-20.93,0.00147,-0.604
1668708,-8,-14.62,0.0323,-0.396
1668709,-10.9,-18.06,0.02523,-0.429
1668710,-8,-13.76,0.01338,-0.473
1668713,-2.1,-1.91,0.34593,-0.198
1668714,-3.2,-2.3,0.09575,-0.341
1668715,-1.6,-1.05,0.23697,-0.242
1668716,-3.2,-2.07,0.02542,-0.451
1668717,-1.778,-1.18,0.12038,-0.319
1668718,-1,-0.69,0.21562,-0.253
1668719,-1.6,-1.09,0.17858,-0.275
1668720,-2,-1.35,0.03881,-0.418
1668721,-1,-0.7,0.54237,-0.132
1668722,1.6,1.23,0.6595,0.099
1668723,0,0,0.86804,0.044
1668724,0,0,1,0.011
1668725,0,0,0.95537,-0.022
1668726,0,0,0.9556,0.022
1668727,-4.444,-2.78,0.01097,-0.516
1668728,-3.2,-1.86,0.06008,-0.385
1668729,-2.667,-1.6,0.14294,-0.297
1668730,0,0,0.57314,-0.121
1668731,0,0,0.65489,0.099
1668732,0,0,0.95597,-0.022
1668733,-1.455,-0.78,0.53945,-0.132
1668734,-1.333,-0.73,0.50695,-0.143
1668735,-1.778,-0.94,0.18039,-0.275
1668736,-0.889,-0.47,0.40417,-0.176
1668737,-3.2,-1.71,0.2041,-0.264
1668738,-3.2,-1.71,0.16747,-0.286
1668739,-2,-1.09,0.37626,-0.187
1668741,-1.333,-0.81,0.34144,-0.198
1668742,-3.2,-1.97,0.05852,-0.385
1668743,-0.889,-0.53,0.57871,-0.121
1668744,-4,-2.27,0.08695,-0.352
1668745,0,0,0.86598,-0.044
1668746,-2,-1.15,0.34345,-0.198
1668747,0,0,0.82333,-0.055
1668748,0,0,0.65217,-0.099
1668749,-3,-2.02,0.06844,-0.374
1668750,-3,-1.73,0.04517,-0.407
1668751,-1,-0.55,0.27689,-0.22
1668752,-3.2,-1.47,0.31954,-0.209
1668753,-4,-1.9,0.07679,-0.363
1668754,-1.778,-0.86,0.18265,-0.275
1668755,-2,-0.9,0.47288,-0.154
1668756,-0.8,-0.38,0.39927,-0.176
1668757,-1.6,-0.74,0.37626,-0.187
1668758,-3.2,-1.46,0.22376,-0.253
1668759,-3.2,-1.47,0.26873,-0.231
1668760,-2.667,-1.19,0.07679,-0.363
1668761,-2.286,-1.01,0.24624,-0.242
1668762,-1.6,-0.7,0.34345,-0.198
1668763,0,0,1,0.011
1668764,0,0,0.73771,-0.077
1668765,0,0,1,0
1668766,-0.667,-0.29,0.65689,-0.099
1668767,-1.333,-0.6,0.33686,-0.198
1668768,-2.667,-1.23,0.15215,-0.297
1668769,-2.4,-1.12,0.16573,-0.286
1668770,-2.667,-1.27,0.0465,-0.407
1668771,-4,-1.91,0.05329,-0.396
1668772,-4,-1.94,0.02302,-0.462
1668773,-4,-2,0.06844,-0.374
1668774,-2,-1.05,0.22376,-0.253
1668775,-2,-1.08,0.34593,-0.198
1668776,-2.667,-1.43,0.28918,-0.22
1668777,-2.667,-1.42,0.29216,-0.22
1668778,-2.667,-1.43,0.24624,-0.242
1668779,-2.667,-1.42,0.29117,-0.22
1668780,-1.6,-0.83,0.37626,-0.187
1668781,-0.667,-0.35,0.74004,-0.077
1668782,-2.4,-1.26,0.34593,-0.198
1668783,-4.8,-2.49,0.04717,-0.407
1668784,-4.8,-2.36,0.05232,-0.396
1668785,-2.909,-1.43,0.16747,-0.286
1668786,-3.2,-1.69,0.09575,-0.341
1668787,-1.167,-0.62,0.78249,-0.066
1668788,-5.538,-2.78,0.0202,-0.473
1668789,-2.667,-1.45,0.0937,-0.341
1668790,-2.667,-1.43,0.01017,-0.516
1668791,-1.6,-0.81,0.16356,-0.286
1668792,-0.667,-0.34,0.57635,-0.121
1668793,-0.889,-0.44,0.50433,-0.143
1668794,0,0,0.8679,-0.044
1668795,-2.667,-1.34,0.219,-0.253
1668796,-5.714,-2.68,0.04105,-0.418
1668797,-4.8,-2.49,0.0202,-0.473
1668798,-4,-2.12,0.01713,-0.484
1668799,-4,-2.07,0.05852,-0.385
1668800,-1.6,-0.91,0.06312,-0.374
1668801,-2,-1.11,0.54196,-0.132
1668802,-1.778,-0.91,0.43599,-0.165
1668803,-2.667,-1.37,0.44021,-0.165
1668804,-2,-1.02,0.31049,-0.209
1668805,-2.667,-1.47,0.14882,-0.297
1668806,-5.333,-2.69,0.03448,-0.429
1668807,-2.182,-1.18,0.17446,-0.275
1668808,-2.667,-1.41,0.1689,-0.275
1668809,-2.667,-1.41,0.24624,-0.242
1668810,-2.286,-1.15,0.1288,-0.308
1668811,-2.667,-1.29,0.2598,-0.231
1668812,-0.889,-0.43,0.54196,-0.132
1668813,-2.667,-1.47,0.08412,-0.341
1668814,-3.556,-2,0.04428,-0.407
1668815,-3.556,-1.98,0.0384,-0.418
1668816,-3.2,-1.78,0.02122,-0.462
1668817,-5.333,-2.81,0.00648,-0.549
1668818,-6,-3.17,0.01334,-0.505
1668819,-5.333,-3.01,0.00249,-0.615
1668820,-3.2,-1.95,0.0055,-0.56
1668821,-2,-1.16,0.11924,-0.319
1668822,-1.333,-0.7,0.54523,-0.132
1668823,-1.778,-0.92,0.37626,-0.187
1668824,-2,-1.14,0.06759,-0.374
1668825,-1.6,-0.93,0.31954,-0.209
1668826,-2,-1.25,0.16443,-0.286
1668827,0,0,0.69647,-0.088
1668828,0,0,0.95514,0.022
1668829,0,0,0.82387,-0.055
1668830,-1.778,-1.16,0.50433,-0.143
1668831,0,0,0.61265,-0.11
1668832,-2.667,-1.68,0.22376,-0.253
1668833,-2.286,-1.41,0.31954,-0.209
1668834,-2,-1.16,0.43409,-0.165
1668835,-4,-2.2,0.12,-0.319
1668836,-1.333,-0.71,0.5436,-0.132
1668837,-1.333,-0.76,0.43599,-0.165
1668838,0,0,0.7803,-0.066
1668839,0,0,1,0.011
1668840,0,0,0.9122,-0.033
1668841,0,0,1,0
1668842,-2.667,-1.62,0.32151,-0.209
1668843,-1.333,-0.78,0.50824,-0.143
1668844,0.615,0.36,0.78249,0.066
1668845,-1.143,-0.77,0.61923,-0.11
1668846,-4,-2.96,0.40754,-0.176
1668847,-1.333,-1.15,0.78313,-0.066
1668848,0,0,0.73612,-0.077
1668849,-1.333,-1.28,0.57435,-0.121
1668850,0,0,0.61265,-0.11
1668851,-4,-4.44,0.10571,-0.33
1668852,-4,-4.04,0.13201,-0.308
1668853,-4,-4.04,0.13201,-0.308
1668854,-4,-4.04,0.13201,-0.308
1668855,-4,-4.04,0.13201,-0.308
1668856,-2.667,-2.49,0.26131,-0.231
1668857,-2.667,-2.49,0.26131,-0.231
1668858,-2.909,-2.79,0.23747,-0.242
1668859,-2.667,-2.59,0.37578,-0.187
1668860,-4,-4.04,0.13201,-0.308
1668861,-2.286,-2.08,0.31253,-0.209
1668862,-2.286,-2.1,0.24237,-0.242
1668863,-1,-0.95,0.69795,-0.088
1668864,-1,-1.14,0.43022,-0.165
1668865,-8,-11.08,0.12441,-0.297
1668866,0,0,0.40804,-0.165
1668867,-5.333,-7.82,0.12441,-0.297
1668868,0,0,0.53301,-0.132
1668869,0,0,0.56985,-0.121
1668870,0,0,0.68839,-0.088
1668871,0,0,0.95296,-0.022
1668872,0,0,0.22211,-0.231
1668873,0,0,0.31683,-0.154
1668874,0,0,1,0.011
1668875,0,0,0.32106,0.099
1668876,0,0,1,-0.011
1668877,0,0,1,-0.011
1668879,0,0,0.32106,-0.099
1671104,0,0,0.0712,-0.297
1671105,0,0,0.16518,-0.231
1671106,0,0,0.07656,-0.264
1671107,-13.333,-25.33,0.00309,-0.516
1671108,-14.4,-20.93,0.00147,-0.604
1671109,-14.9,-19.87,0.00089,-0.648
1671110,-14.4,-20.93,0.00147,-0.604
1671111,-15.154,-20.36,0.00089,-0.648
1671112,-10.9,-17.89,0.02523,-0.429
1671113,-11.2,-18.21,0.02523,-0.429
1671115,-1.143,-1,0.54196,-0.132
1671116,0,0,0.77963,-0.066
1671117,0,0,0.82423,-0.055
1671118,-2.667,-1.68,0.12,-0.319
1671119,-1.333,-0.86,0.219,-0.253
1671120,-2.286,-1.53,0.02992,-0.429
1671121,-2,-1.35,0.05412,-0.385
1671122,-1.778,-1.2,0.14882,-0.297
1671123,-1.778,-1.17,0.14882,-0.297
1671124,-2,-1.32,0.34839,-0.198
1671125,-0.8,-0.55,0.57871,-0.121
1671126,-0.8,-0.58,0.50256,-0.143
1671127,-0.889,-0.66,0.31049,-0.209
1671128,-2.909,-2.15,0.16356,-0.286
1671129,-2,-1.33,0.26677,-0.231
1671130,-3.556,-2.34,0.05904,-0.385
1671131,-2.667,-1.74,0.31954,-0.209
1671132,-2,-1.19,0.57988,-0.121
1671133,-2.667,-1.56,0.31656,-0.209
1671134,0,0,1,-0.011
1671135,0,0,0.73745,-0.077
1671136,0,0,0.82315,-0.055
1671137,0,0,0.73849,-0.077
1671138,0,0,0.95556,-0.022
1671139,0,0,0.82494,-0.055
1671140,-3.2,-1.69,0.22091,-0.253
1671141,-1.6,-0.85,0.37431,-0.187
1671142,-0.889,-0.47,0.6582,-0.099
1671143,-1,-0.54,0.53605,-0.132
1671144,-1,-0.57,0.65917,-0.099
